,timestamp,d0,d1,d2,d3,d4,d5,d6,d7,d8,c0,c1,c2,c3,c4,c5,c6,c7,c8
11698,0 days 00:38:32.623080,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11699,0 days 00:38:32.826200,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11700,0 days 00:38:33.013698,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11701,0 days 00:38:33.221776,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11702,0 days 00:38:33.409266,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11703,0 days 00:38:33.612391,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11704,0 days 00:38:33.799889,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11705,0 days 00:38:34.003011,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11706,0 days 00:38:34.206128,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11707,0 days 00:38:34.393626,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11708,0 days 00:38:34.599950,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11709,0 days 00:38:34.803070,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11710,0 days 00:38:34.990570,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11711,0 days 00:38:35.198682,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11712,0 days 00:38:35.386180,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11713,0 days 00:38:35.589298,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11714,0 days 00:38:35.781761,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11715,0 days 00:38:35.976036,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11716,0 days 00:38:36.184100,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11717,0 days 00:38:36.376543,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11718,0 days 00:38:36.580403,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11719,0 days 00:38:36.772865,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11720,0 days 00:38:36.975963,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11721,0 days 00:38:37.168556,105,119,118,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
11722,0 days 00:38:37.371676,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11723,0 days 00:38:37.564113,104,119,118,109,104,131,133,134,133,255,255,255,255,255,255,255,255,255
11724,0 days 00:38:37.756560,105,119,118,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11725,0 days 00:38:37.959684,105,119,118,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11726,0 days 00:38:38.162804,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11727,0 days 00:38:38.350302,104,119,119,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11728,0 days 00:38:38.553419,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11729,0 days 00:38:38.756539,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11730,0 days 00:38:38.944038,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11731,0 days 00:38:39.147155,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11732,0 days 00:38:39.334653,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11733,0 days 00:38:39.542727,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11734,0 days 00:38:39.730224,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11735,0 days 00:38:39.933347,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11736,0 days 00:38:40.136462,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11737,0 days 00:38:40.323960,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11738,0 days 00:38:40.527082,104,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11739,0 days 00:38:40.730198,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11740,0 days 00:38:40.922722,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11741,0 days 00:38:41.125840,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11742,0 days 00:38:41.318350,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11743,0 days 00:38:41.510871,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11744,0 days 00:38:41.713987,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11745,0 days 00:38:41.917109,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11746,0 days 00:38:42.109457,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11747,0 days 00:38:42.301972,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11748,0 days 00:38:42.505087,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11749,0 days 00:38:42.708212,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11750,0 days 00:38:42.900693,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11751,0 days 00:38:43.103815,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11752,0 days 00:38:43.291314,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11753,0 days 00:38:43.494431,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11754,0 days 00:38:43.697550,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11755,0 days 00:38:43.889995,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11756,0 days 00:38:44.093115,104,119,119,109,103,131,133,134,133,255,255,255,255,255,255,255,255,255
11757,0 days 00:38:44.280613,104,119,119,109,103,130,133,134,133,255,255,255,255,255,255,255,255,255
11758,0 days 00:38:44.483731,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11759,0 days 00:38:44.676223,104,119,119,109,103,130,133,134,133,255,255,255,255,255,255,255,255,255
11760,0 days 00:38:44.868665,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11761,0 days 00:38:45.071786,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11762,0 days 00:38:45.274903,105,119,119,109,103,131,134,133,133,255,255,255,255,255,255,255,255,255
11763,0 days 00:38:45.462395,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11764,0 days 00:38:45.670414,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11765,0 days 00:38:45.857985,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11766,0 days 00:38:46.066110,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11767,0 days 00:38:46.253609,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11768,0 days 00:38:46.456728,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11769,0 days 00:38:46.649176,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11770,0 days 00:38:46.852299,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11771,0 days 00:38:47.055418,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11772,0 days 00:38:47.242911,105,119,118,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11773,0 days 00:38:47.446033,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11774,0 days 00:38:47.638464,105,119,119,109,104,131,133,134,133,255,255,255,255,255,255,255,255,255
11775,0 days 00:38:47.841648,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11776,0 days 00:38:48.034162,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11777,0 days 00:38:48.242326,105,119,119,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
11778,0 days 00:38:48.429824,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11779,0 days 00:38:48.637957,104,119,119,109,104,131,134,133,133,255,255,255,255,255,255,255,255,255
11780,0 days 00:38:48.825455,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11781,0 days 00:38:49.028573,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11782,0 days 00:38:49.231692,104,119,119,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11783,0 days 00:38:49.419190,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11784,0 days 00:38:49.622309,104,119,119,110,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11785,0 days 00:38:49.814750,104,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11786,0 days 00:38:50.017866,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11787,0 days 00:38:50.210307,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11788,0 days 00:38:50.418442,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11789,0 days 00:38:50.605942,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11790,0 days 00:38:50.809057,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11791,0 days 00:38:50.996551,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11792,0 days 00:38:51.199674,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11793,0 days 00:38:51.402793,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11794,0 days 00:38:51.590294,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11795,0 days 00:38:51.793407,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11796,0 days 00:38:51.996531,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11797,0 days 00:38:52.184024,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11798,0 days 00:38:52.387152,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11799,0 days 00:38:52.590265,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11800,0 days 00:38:52.777761,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11801,0 days 00:38:52.980843,105,119,119,109,104,131,133,134,133,255,255,255,255,255,255,255,255,255
11802,0 days 00:38:53.184002,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11803,0 days 00:38:53.371496,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11804,0 days 00:38:53.574616,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11805,0 days 00:38:53.777737,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11806,0 days 00:38:53.965237,104,119,119,109,103,130,133,134,133,255,255,255,255,255,255,255,255,255
11807,0 days 00:38:54.168352,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11808,0 days 00:38:54.371473,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11809,0 days 00:38:54.558973,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11810,0 days 00:38:54.762089,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11811,0 days 00:38:54.949590,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11812,0 days 00:38:55.152710,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11813,0 days 00:38:55.355824,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11814,0 days 00:38:55.543324,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11815,0 days 00:38:55.751348,105,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11816,0 days 00:38:55.938925,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11817,0 days 00:38:56.142008,104,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11818,0 days 00:38:56.345160,105,119,119,109,104,131,133,134,133,255,255,255,255,255,255,255,255,255
11819,0 days 00:38:56.532656,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11820,0 days 00:38:56.739284,105,119,119,109,104,131,133,134,133,255,255,255,255,255,255,255,255,255
11821,0 days 00:38:56.926782,105,119,119,109,104,131,134,134,133,255,255,255,255,255,255,255,255,255
11822,0 days 00:38:57.129902,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11823,0 days 00:38:57.333020,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11824,0 days 00:38:57.520518,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11825,0 days 00:38:57.728593,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11826,0 days 00:38:57.921109,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11827,0 days 00:38:58.124225,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11828,0 days 00:38:58.316757,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11829,0 days 00:38:58.519881,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11830,0 days 00:38:58.707373,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11831,0 days 00:38:58.915448,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11832,0 days 00:38:59.102946,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11833,0 days 00:38:59.311000,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11834,0 days 00:38:59.503507,105,119,118,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11835,0 days 00:38:59.706627,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11836,0 days 00:38:59.899053,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11837,0 days 00:39:00.102175,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11838,0 days 00:39:00.289670,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11839,0 days 00:39:00.492793,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11840,0 days 00:39:00.685296,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11841,0 days 00:39:00.888419,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11842,0 days 00:39:01.080872,104,118,118,109,103,130,133,133,132,255,255,255,255,255,255,255,255,255
11843,0 days 00:39:01.276598,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11844,0 days 00:39:01.479720,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11845,0 days 00:39:01.672165,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11846,0 days 00:39:01.875280,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11847,0 days 00:39:02.078403,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11848,0 days 00:39:02.267769,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11849,0 days 00:39:02.470886,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11850,0 days 00:39:02.666150,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11851,0 days 00:39:02.871414,105,119,118,110,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11852,0 days 00:39:03.063908,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11853,0 days 00:39:03.251404,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11854,0 days 00:39:03.454519,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11855,0 days 00:39:03.657644,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11856,0 days 00:39:03.845134,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11857,0 days 00:39:04.048256,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11858,0 days 00:39:04.251378,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11859,0 days 00:39:04.438877,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11860,0 days 00:39:04.642001,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11861,0 days 00:39:04.834495,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11862,0 days 00:39:05.037609,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11863,0 days 00:39:05.240733,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11864,0 days 00:39:05.428231,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11865,0 days 00:39:05.631349,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11866,0 days 00:39:05.823783,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11867,0 days 00:39:06.031920,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11868,0 days 00:39:06.219420,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11869,0 days 00:39:06.422535,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11870,0 days 00:39:06.614984,104,118,118,109,102,130,133,133,133,255,255,255,255,255,255,255,255,255
11871,0 days 00:39:06.818098,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11872,0 days 00:39:07.010599,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11873,0 days 00:39:07.218629,105,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11874,0 days 00:39:07.411176,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11875,0 days 00:39:07.614295,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11876,0 days 00:39:07.804905,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11877,0 days 00:39:08.002125,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11878,0 days 00:39:08.200567,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11879,0 days 00:39:08.403714,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11880,0 days 00:39:08.591208,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11881,0 days 00:39:08.794329,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11882,0 days 00:39:08.997450,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11883,0 days 00:39:09.184950,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11884,0 days 00:39:09.388067,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11885,0 days 00:39:09.580562,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11886,0 days 00:39:09.783684,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11887,0 days 00:39:09.986804,105,119,118,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11888,0 days 00:39:10.174297,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11889,0 days 00:39:10.377419,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11890,0 days 00:39:10.564920,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11891,0 days 00:39:10.768035,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11892,0 days 00:39:10.971155,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11893,0 days 00:39:11.158655,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11894,0 days 00:39:11.361777,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11895,0 days 00:39:11.564891,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11896,0 days 00:39:11.752392,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11897,0 days 00:39:11.955513,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11898,0 days 00:39:12.158627,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11899,0 days 00:39:12.346121,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11900,0 days 00:39:12.549207,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11901,0 days 00:39:12.752363,105,119,119,110,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11902,0 days 00:39:12.939857,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11903,0 days 00:39:13.142941,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11904,0 days 00:39:13.346099,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11905,0 days 00:39:13.533601,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11906,0 days 00:39:13.741655,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11907,0 days 00:39:13.929236,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11908,0 days 00:39:14.132350,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11909,0 days 00:39:14.335470,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11910,0 days 00:39:14.522964,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11911,0 days 00:39:14.726087,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11912,0 days 00:39:14.913586,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11913,0 days 00:39:15.116707,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11914,0 days 00:39:15.319822,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11915,0 days 00:39:15.507323,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11916,0 days 00:39:15.710442,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11917,0 days 00:39:15.913557,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11918,0 days 00:39:16.101052,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11919,0 days 00:39:16.304153,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11920,0 days 00:39:16.507293,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11921,0 days 00:39:16.694794,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11922,0 days 00:39:16.897884,104,118,118,109,103,130,133,133,132,255,255,255,255,255,255,255,255,255
11923,0 days 00:39:17.101029,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11924,0 days 00:39:17.288530,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11925,0 days 00:39:17.496766,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11926,0 days 00:39:17.684264,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11927,0 days 00:39:17.887380,105,119,119,110,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11928,0 days 00:39:18.079877,105,119,118,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11929,0 days 00:39:18.287975,104,119,119,110,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11930,0 days 00:39:18.480473,104,119,118,110,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11931,0 days 00:39:18.676130,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11932,0 days 00:39:18.881159,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11933,0 days 00:39:19.068656,104,118,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11934,0 days 00:39:19.271774,105,119,119,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11935,0 days 00:39:19.464233,104,118,118,109,103,130,133,133,132,255,255,255,255,255,255,255,255,255
11936,0 days 00:39:19.667350,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11937,0 days 00:39:19.859775,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11938,0 days 00:39:20.062896,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11939,0 days 00:39:20.250390,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11940,0 days 00:39:20.453509,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11941,0 days 00:39:20.646043,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11942,0 days 00:39:20.854158,104,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11943,0 days 00:39:21.048516,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11944,0 days 00:39:21.239121,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11945,0 days 00:39:21.443099,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11946,0 days 00:39:21.646220,105,119,119,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11947,0 days 00:39:21.833715,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11948,0 days 00:39:22.036802,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11949,0 days 00:39:22.239957,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11950,0 days 00:39:22.427451,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11951,0 days 00:39:22.630548,105,119,119,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11952,0 days 00:39:22.833693,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11953,0 days 00:39:23.021189,105,119,118,109,104,130,133,133,133,255,255,255,255,255,255,255,255,255
11954,0 days 00:39:23.229217,104,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11955,0 days 00:39:23.416796,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11956,0 days 00:39:23.619880,105,119,119,110,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11957,0 days 00:39:23.823032,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11958,0 days 00:39:24.010532,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11959,0 days 00:39:24.213612,105,119,118,109,103,130,133,133,133,255,255,255,255,255,255,255,255,255
11960,0 days 00:39:24.416768,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11961,0 days 00:39:24.604263,105,119,119,110,103,131,134,133,133,255,255,255,255,255,255,255,255,255
11962,0 days 00:39:24.807384,105,119,119,110,103,131,134,133,133,255,255,255,255,255,255,255,255,255
11963,0 days 00:39:24.994884,105,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
11964,0 days 00:39:25.198000,105,119,119,109,104,131,133,133,133,255,255,255,255,255,255,255,255,255
11965,0 days 00:39:25.401119,104,119,119,109,103,131,133,133,133,255,255,255,255,255,255,255,255,255
