#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,double,string,double,double,double,double,double,double,double,double,double,double,dateTime:RFC3339,string,double
#default,,,,,,,,,,,,,,,
,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,0,ESP32-S2,110,216.73,9.88,99.9,45.1,,34,,20.3,20.27,2024-01-13T05:22:15.294565543Z,timeout,-22
,0,ESP32-S2,110,217.06,10.35,99.9,45.07,,34,,20.3,20.27,2024-01-13T05:26:13.374532744Z,timeout,-22
,0,ESP32-S2,110,213.01,11.79,99.9,45.08,,34,,20.3,20.27,2024-01-13T05:30:12.27392733Z,timeout,-21
,0,ESP32-S2,110,208.95,11.4,99.9,44.96,,34,,20.2,20.27,2024-01-13T05:34:10.565420669Z,timeout,-22
,0,ESP32-S2,110,212.81,12.42,99.9,44.79,,34,,20.3,20.26,2024-01-13T05:38:08.404392621Z,timeout,-22
,0,ESP32-S2,110,212.35,11.71,99.9,44.7,,34,,20.3,20.26,2024-01-13T05:42:07.235108283Z,timeout,-22
,0,ESP32-S2,110,210.46,12.45,99.9,44.56,,34,,20.2,20.26,2024-01-13T05:46:06.238824654Z,timeout,-22
,0,ESP32-S2,110,211.11,12.16,99.9,44.57,,34,,20.2,20.25,2024-01-13T05:50:03.092540702Z,timeout,-22
,0,ESP32-S2,110,213.92,12.99,99.9,44.65,,34,,20.3,20.24,2024-01-13T05:54:01.685925136Z,timeout,-22
,0,ESP32-S2,110,213.86,12.46,99.9,44.46,,34,,20.3,20.25,2024-01-13T05:57:59.972930282Z,timeout,-21
,0,ESP32-S2,110,213.2,12.46,99.9,44.38,,34,,20.3,20.25,2024-01-13T06:01:58.155435141Z,timeout,-22
,0,ESP32-S2,110,215.1,14.32,99.9,44.61,,34,,20.3,20.25,2024-01-13T06:05:55.828135233Z,timeout,-22
,0,ESP32-S2,110,215.29,12.38,99.9,44.41,,34,,20.3,20.25,2024-01-13T06:09:54.421263826Z,timeout,-22
,0,ESP32-S2,110,217.71,12.21,99.9,43.94,,34,,20.3,20.25,2024-01-13T06:13:52.095656013Z,timeout,-22
,0,ESP32-S2,110,215.69,13.78,99.9,44.16,,34,,20.3,20.24,2024-01-13T06:17:50.893872136Z,timeout,-22
,0,ESP32-S2,110,217.06,14.18,99.9,44.18,,34,,20.4,20.24,2024-01-13T06:21:48.770978938Z,timeout,-22
,0,ESP32-S2,110,219.93,12.56,99.9,43.92,,34,,20.2,20.25,2024-01-13T06:25:47.056178268Z,timeout,-22
,0,ESP32-S2,110,222.81,12.26,99.9,44.22,,34,,20.3,20.25,2024-01-13T06:29:45.172494519Z,timeout,-22
,0,ESP32-S2,110,217.65,10.49,99.9,44.18,,34,,20.3,20.25,2024-01-13T06:33:44.107200636Z,timeout,-22
,0,ESP32-S2,110,221.31,12.34,99.9,44.46,,34,,20.2,20.29,2024-01-13T06:37:41.615433357Z,timeout,-25
,0,ESP32-S2,110,218.24,11.97,99.9,44.35,,34,,20.3,20.3,2024-01-13T06:41:39.793112551Z,timeout,-25
,0,ESP32-S2,110,220.46,12.41,99.9,44.34,,34,,20.3,20.32,2024-01-13T06:45:37.468261368Z,timeout,-24
,0,ESP32-S2,110,219.15,11.63,99.9,44.57,,34,,20.3,20.33,2024-01-13T06:49:36.287430902Z,timeout,-24
,0,ESP32-S2,110,219.41,12.28,99.9,44.07,,34,,20.3,20.33,2024-01-13T06:53:34.506756021Z,timeout,-24
,0,ESP32-S2,110,219.93,12.8,99.9,44.08,,34,,20.3,20.33,2024-01-13T06:57:32.020917982Z,timeout,-23
,0,ESP32-S2,110,222.94,13.9,99.9,44.1,,34,,20.3,20.31,2024-01-13T07:01:30.818689858Z,timeout,-24
,0,ESP32-S2,110,227.06,12.46,99.9,43.97,,34,,20.3,20.32,2024-01-13T07:05:28.767008474Z,timeout,-24
,0,ESP32-S2,110,226.54,13.08,99.9,44.08,,34,,20.3,20.32,2024-01-13T07:09:27.801618498Z,timeout,-20
,0,ESP32-S2,110,229.15,12.4,99.9,43.98,,34,,20.3,20.33,2024-01-13T07:13:25.268628318Z,timeout,-24
,0,ESP32-S2,110,230.33,11.56,99.9,43.46,,34,,20.3,20.32,2024-01-13T07:17:23.145975769Z,timeout,-24
,0,ESP32-S2,110,229.02,13.61,99.9,43.53,,34,,20.3,20.31,2024-01-13T07:21:21.163124068Z,timeout,-24
,0,ESP32-S2,110,230.07,13.11,99.9,43.51,,34,,20.5,20.31,2024-01-13T07:25:19.103156055Z,timeout,-24
,0,ESP32-S2,110,230.46,12.82,99.9,43.25,,34,,20.3,20.31,2024-01-13T07:29:17.901539943Z,timeout,-24
,0,ESP32-S2,110,231.44,13.18,99.9,43.51,,34,,20.3,20.32,2024-01-13T07:33:15.78114019Z,timeout,-23
,0,ESP32-S2,110,231.18,12.03,99.9,43.33,,34,,20.3,20.31,2024-01-13T07:37:13.969335486Z,timeout,-23
,0,ESP32-S2,110,230.39,13.11,99.9,43.26,,34,,20.3,20.3,2024-01-13T07:41:12.044996979Z,timeout,-23
,0,ESP32-S2,110,233.79,11.8,99.9,43.29,,34,,20.3,20.3,2024-01-13T07:45:10.102140611Z,timeout,-23
,0,ESP32-S2,110,232.09,11.12,99.9,43.14,,34,,20.3,20.31,2024-01-13T07:49:07.901722394Z,timeout,-24
,0,ESP32-S2,110,231.96,11.19,99.9,42.94,,34,,20.3,20.3,2024-01-13T07:53:06.497355847Z,timeout,-24
,0,ESP32-S2,110,233.92,12.62,99.9,42.86,,34,,20.3,20.3,2024-01-13T07:57:04.682420025Z,timeout,-24
,0,ESP32-S2,110,230.78,12.13,99.9,42.87,,34,,20.3,20.3,2024-01-13T08:01:02.863416146Z,timeout,-23
,0,ESP32-S2,110,230.33,12.87,99.9,42.71,,34,,20.3,20.3,2024-01-13T08:05:01.050321133Z,timeout,-23
,0,ESP32-S2,110,226.27,12.36,99.9,42.67,,34,,20.3,20.3,2024-01-13T08:08:59.12978407Z,timeout,-24
,0,ESP32-S2,110,226.8,12.02,99.9,42.67,,34,,20.3,20.31,2024-01-13T08:12:57.351786126Z,timeout,-24
,0,ESP32-S2,110,227.32,12.7,99.9,42.22,,34,,20.3,20.3,2024-01-13T08:16:55.602090607Z,timeout,-24
,0,ESP32-S2,110,225.03,12.13,99.9,43.3,,34,,20.2,20.39,2024-01-13T08:20:53.887680892Z,timeout,-21
,0,ESP32-S2,110,222.68,12.54,99.9,43.18,,34,,20.3,20.37,2024-01-13T08:24:51.97116164Z,timeout,-22
,0,ESP32-S2,110,223.53,13.78,99.9,42.77,,34,,20.3,20.35,2024-01-13T08:28:50.155145771Z,timeout,-23
,0,ESP32-S2,110,224.31,13.37,99.9,42.81,,34,,20.3,20.33,2024-01-13T08:32:47.829953228Z,timeout,-22
,0,ESP32-S2,110,226.93,13.49,99.9,42.76,,34,,20.3,20.32,2024-01-13T08:36:46.010551804Z,timeout,-22
,0,ESP32-S2,110,227.06,13.46,99.9,42.46,,34,,20.3,20.3,2024-01-13T08:40:44.603312912Z,timeout,-22
,0,ESP32-S2,110,228.1,12.37,99.9,42.34,,34,,20.3,20.3,2024-01-13T08:44:42.175320817Z,timeout,-22
,0,ESP32-S2,110,230.07,11.3,99.9,41.99,,34,,20.3,20.29,2024-01-13T08:48:41.075181315Z,timeout,-19
,0,ESP32-S2,110,228.76,12.56,99.9,42.28,,34,,20.4,20.27,2024-01-13T08:52:39.463806695Z,timeout,-22
,0,ESP32-S2,110,227.45,14.9,99.9,41.81,,34,,20.3,20.25,2024-01-13T08:56:37.548487778Z,timeout,-22
,0,ESP32-S2,110,223.2,15.11,99.9,41.94,,34,,20.2,20.25,2024-01-13T09:00:35.834046697Z,timeout,-22
,0,ESP32-S2,110,224.51,13.71,99.9,42.17,,34,,20.2,20.26,2024-01-13T09:04:34.016117827Z,timeout,-22
,0,ESP32-S2,110,227.45,14.83,99.9,41.87,,34,,20.4,20.26,2024-01-13T09:08:32.305206979Z,timeout,-22
,0,ESP32-S2,110,227.52,16.86,99.9,41.98,,34,,20.3,20.25,2024-01-13T09:12:29.875442275Z,timeout,-22
,0,ESP32-S2,110,229.48,13,99.9,42.29,,34,,20.3,20.26,2024-01-13T09:16:28.058020149Z,timeout,-22
,0,ESP32-S2,110,230.07,11.65,99.9,42.52,,34,,20.3,20.27,2024-01-13T09:20:26.755681778Z,timeout,-22
,0,ESP32-S2,110,232.81,12.72,99.9,42.05,,34,,20.4,20.27,2024-01-13T09:24:25.044607283Z,timeout,-21
,0,ESP32-S2,110,233.86,12.62,99.9,42.34,,34,,20.3,20.28,2024-01-13T09:28:23.331423633Z,timeout,-21
,0,ESP32-S2,110,233.33,13.78,99.9,42.14,,34,,20.3,20.28,2024-01-13T09:32:21.410608361Z,timeout,-21
,0,ESP32-S2,110,233.4,11.59,99.9,42.25,,34,,20.2,20.28,2024-01-13T09:36:19.492334507Z,timeout,-21
,0,ESP32-S2,110,229.61,11.61,99.9,42.73,,34,,20.3,20.26,2024-01-13T09:40:17.777582504Z,timeout,-21
,0,ESP32-S2,110,229.93,11.34,99.9,43.08,,34,,20.3,20.28,2024-01-13T09:44:15.85890953Z,timeout,-21
,0,ESP32-S2,110,227.32,12.78,99.9,44.08,,34,,20.3,20.28,2024-01-13T09:48:14.146955837Z,timeout,-22
,0,ESP32-S2,110,228.5,13.02,99.8,44.14,,34,,20.3,20.3,2024-01-13T09:52:12.842019282Z,timeout,-21
,0,ESP32-S2,110,231.57,11.61,99.9,44.68,,34,,20.4,20.32,2024-01-13T09:56:09.900450336Z,timeout,-21
,0,ESP32-S2,110,231.44,11.99,99.9,44.46,,34,,20.4,20.32,2024-01-13T10:00:08.699533949Z,timeout,-21
,0,ESP32-S2,110,232.68,13.28,99.8,44.56,,34,,20.4,20.33,2024-01-13T10:04:07.499991415Z,timeout,-22
,0,ESP32-S2,110,235.95,14.96,99.8,44.73,,34,,20.4,20.34,2024-01-13T10:08:05.846816076Z,timeout,-21
,0,ESP32-S2,110,230.78,12.21,99.9,44.77,,34,,20.4,20.34,2024-01-13T10:12:02.944570269Z,timeout,-21
,0,ESP32-S2,110,230.13,11.42,99.9,44.72,,34,,20.4,20.33,2024-01-13T10:16:01.744389451Z,timeout,-21
,0,ESP32-S2,110,225.82,13.33,99.8,44.69,,34,,20.4,20.34,2024-01-13T10:20:00.441278656Z,timeout,-21
,0,ESP32-S2,110,225.49,13.86,99.9,44.61,,34,,20.4,20.35,2024-01-13T10:23:57.957176332Z,timeout,-21
,0,ESP32-S2,110,227.65,13.45,99.9,44.88,,34,,20.4,20.36,2024-01-13T10:27:56.295272016Z,timeout,-22
,0,ESP32-S2,110,229.28,13.56,99.9,44.61,,34,,20.4,20.37,2024-01-13T10:31:54.582331602Z,timeout,-22
,0,ESP32-S2,110,,10.95,99.9,43.4,,34,,19.6,20.25,2024-01-13T10:35:52.254740152Z,timeout,-57
,0,ESP32-S2,110,20.98,19.11,99.9,45.79,,34,,19.2,18.75,2024-01-13T10:39:51.053894492Z,timeout,-64
,0,ESP32-S2,110,23.73,20.32,99.9,48.62,,34,,17.5,16.86,2024-01-13T10:43:48.830709203Z,timeout,-59
,0,ESP32-S2,110,21.05,16.43,99.9,48.62,,34,,16,15.47,2024-01-13T10:47:46.810131003Z,timeout,-59
,0,ESP32-S2,78,,13.56,99.9,60.12,,34,,16.5,15.6,2024-01-13T10:50:00.879079358Z,left,-57
,0,ESP32-S2,78,100,15.91,99.9,59.58,,36,,16.4,16.04,2024-01-13T10:50:20.203358377Z,middle,-62
,0,ESP32-S2,78,101.85,15.81,99.9,76.53,,36,,18.2,17.58,2024-01-13T10:56:17.684739194Z,timeout,-49
,0,ESP32-S2,78,101.6,16.28,99.9,77.31,,36,,18.7,18.29,2024-01-13T11:00:15.974620585Z,timeout,-50
,0,ESP32-S2,78,101.67,15.65,99.8,77.13,,36,,19.1,18.86,2024-01-13T11:04:14.872604826Z,timeout,-47
,0,ESP32-S2,78,101.73,16.14,99.9,76.8,,36,,19.4,19.3,2024-01-13T11:08:12.545003904Z,timeout,-46
,0,ESP32-S2,78,101.73,15.96,99.9,75.84,,36,,19.6,19.59,2024-01-13T11:12:10.217643163Z,timeout,-49
,0,ESP32-S2,78,101.36,16.53,99.9,74.1,,36,,19.7,19.49,2024-01-13T11:16:09.32362135Z,timeout,-50
,0,ESP32-S2,78,101.85,15.81,99.9,74.07,,36,,19.6,19.38,2024-01-13T11:20:07.301358748Z,timeout,-52
,0,ESP32-S2,78,101.67,16.02,99.9,73.47,,36,,19.5,19.25,2024-01-13T11:24:04.871631463Z,timeout,-49
,0,ESP32-S2,78,101.85,15.81,99.9,73.49,,36,,19.3,19.11,2024-01-13T11:28:03.567042137Z,timeout,-48
,0,ESP32-S2,78,101.79,15.88,99.9,73.58,,36,,19.3,19.21,2024-01-13T11:32:01.856482578Z,timeout,-48
,0,ESP32-S2,78,101.85,15.81,99.9,73.52,,36,,19.3,19.34,2024-01-13T11:35:59.525277193Z,timeout,-47
,0,ESP32-S2,78,102.59,16.94,99.9,73.52,,36,,19.3,19.45,2024-01-13T11:39:57.709177799Z,timeout,-47
,0,ESP32-S2,78,101.85,15.81,99.9,73.46,,36,,19.4,19.54,2024-01-13T11:43:56.404814Z,timeout,-47
,0,ESP32-S2,78,103.58,17.76,99.9,73.56,,36,,19.5,19.62,2024-01-13T11:47:54.487956387Z,timeout,-48
,0,ESP32-S2,78,104.63,15.81,99.9,73.61,,36,,19.5,19.72,2024-01-13T11:51:52.384376661Z,timeout,-47
,0,ESP32-S2,78,104.88,16.26,99.8,73.83,,36,,19.5,19.78,2024-01-13T11:55:51.469734505Z,timeout,-47
,0,ESP32-S2,78,105.25,16.87,99.9,74.13,,36,,19.5,19.86,2024-01-13T11:59:49.163636282Z,timeout,-48
,0,ESP32-S2,78,105.8,18.43,99.9,74.17,,36,,19.6,19.91,2024-01-13T12:03:46.915545317Z,timeout,-47
,0,ESP32-S2,78,106.17,17.99,99.9,74.24,,36,,19.6,19.96,2024-01-13T12:07:45.71519838Z,timeout,-47
,0,ESP32-S2,78,107.59,18.08,99.9,74.3,,36,,19.6,20.01,2024-01-13T12:11:43.3878669Z,timeout,-47
,0,ESP32-S2,110,,23.84,99.9,45.58,,,,18.3,22.73,2024-01-13T14:00:12.850312855Z,reset,-46
,53.4,ESP32-S2,110,,23.77,99.9,28.89,,,,19,35.39,2024-01-13T14:04:09.85887136Z,timeout,-46
,82.4,ESP32-S2,110,,25.59,99.9,28.38,,,,19.4,36.56,2024-01-13T14:08:08.263211801Z,timeout,-42
,92.4,ESP32-S2,110,,25.17,99.9,27.43,,,,19.8,37.16,2024-01-13T14:12:06.12889301Z,timeout,-42
,98.4,ESP32-S2,110,,25.19,99.9,25.82,,,,20.3,37.52,2024-01-13T14:16:04.137385393Z,timeout,-44
,100,ESP32-S2,110,,25.09,99.9,26.51,,,,20.8,37.8,2024-01-13T14:20:03.603668813Z,timeout,-51
,4.4,ESP32-S2,110,,24.78,99.9,38.74,,,,20.7,24.58,2024-01-13T14:24:00.53697169Z,timeout,-44
,52.4,ESP32-S2,73,219.51,17.41,99.9,51.71,,18,,6.2,6.43,2024-01-01T00:08:20.688667793Z,timeout,-58
,46.4,ESP32-S2,73,220.37,16.73,99.9,54,,18,,6,6.28,2024-01-01T00:20:14.525394505Z,timeout,-58
,51.4,ESP32-S2,73,220.37,16.73,99.9,57.96,,18,,6,6.36,2024-01-01T00:32:08.126065565Z,timeout,-58
,50.4,ESP32-S2,73,220.37,16.73,99.9,59.99,,18,,6.1,6.5,2024-01-01T00:44:02.824320206Z,timeout,-58
,52.4,ESP32-S2,73,222.59,15.26,99.9,61.9,,18,,6.3,6.67,2024-01-01T00:55:56.549285008Z,timeout,-57
,47.4,ESP32-S2,73,222.47,15.49,99.9,63.36,,18,,6.4,6.83,2024-01-01T01:07:50.898217923Z,timeout,-57
,53.4,ESP32-S2,73,224.2,15.88,99.9,62.75,,18,,6.5,6.96,2024-01-01T01:19:44.635413133Z,timeout,-57
,46.4,ESP32-S2,73,223.83,15.21,99.9,57.01,,18,,6.5,6.81,2024-01-01T01:31:38.416938706Z,timeout,-57
,52.4,ESP32-S2,73,225.31,15.46,99.9,52.33,,18,,6.2,6.43,2024-01-01T01:43:31.696021586Z,timeout,-57
,46.4,ESP32-S2,73,228.15,14.17,99.9,53.31,,18,,5.9,6.22,2024-01-01T01:55:25.234309004Z,timeout,-57
,51.4,ESP32-S2,73,225.43,14.46,99.9,57.66,,18,,5.9,6.28,2024-01-01T02:07:18.445681936Z,timeout,-57
,46.4,ESP32-S2,73,226.67,14.94,99.8,60.01,,18,,6,6.43,2024-01-01T02:19:12.490849534Z,timeout,-57
,52.4,ESP32-S2,73,218.77,16.2,99.9,61.84,,18,,6.2,6.58,2024-01-01T02:31:06.222513315Z,timeout,-58
,52.4,ESP32-S2,73,219.14,16.47,99.9,63.56,,18,,6.3,6.75,2024-01-01T02:43:00.017513567Z,timeout,-57
,50.4,ESP32-S2,73,220.62,15.79,99.9,64.5,,18,,6.5,6.92,2024-01-01T02:54:53.901771207Z,timeout,-57
,52.4,ESP32-S2,73,221.6,14.98,99.8,59.66,,18,,6.4,6.87,2024-01-01T03:06:48.243363711Z,timeout,-58
,44.4,ESP32-S2,73,221.48,15.07,99.9,54.27,,18,,6.3,6.55,2024-01-01T03:18:41.161076475Z,timeout,-58
,45.4,ESP32-S2,73,221.36,15.29,99.9,52.95,,18,,6,6.24,2024-01-01T03:30:34.689993515Z,timeout,-58
,44.4,ESP32-S2,73,221.6,15.31,99.9,57.02,,18,,5.9,6.25,2024-01-01T03:42:28.322350433Z,timeout,-58
,51.4,ESP32-S2,73,221.98,15.03,99.8,59.8,,18,,5.9,6.37,2024-01-01T03:54:22.394575835Z,timeout,-57
,52.4,ESP32-S2,73,222.96,14.39,99.9,61.67,,18,,6.1,6.52,2024-01-01T04:06:15.823527403Z,timeout,-59
,50.4,ESP32-S2,73,222.1,14.59,99.9,63.39,,18,,6.3,6.69,2024-01-01T04:18:09.303233823Z,timeout,-57
,48.4,ESP32-S2,73,220.99,15.48,99.9,64.76,,18,,6.4,6.85,2024-01-01T04:30:03.366923723Z,timeout,-57
,45.4,ESP32-S2,73,222.72,15.42,99.9,60.89,,18,,6.5,6.88,2024-01-01T04:41:57.063716535Z,timeout,-57
,51.4,ESP32-S2,73,225.43,14.59,99.9,55.22,,18,,6.3,6.59,2024-01-01T04:53:50.833711621Z,timeout,-57
,47.4,ESP32-S2,73,222.72,15.42,99.9,52.48,,18,,6,6.23,2024-01-01T05:05:44.825486445Z,timeout,-57
,44.4,ESP32-S2,73,223.46,14.82,99.9,55.9,,18,,5.9,6.17,2024-01-01T05:17:38.404270938Z,timeout,-58
,46.4,ESP32-S2,73,224.07,13.04,99.9,59.28,,18,,5.9,6.28,2024-01-01T05:29:32.763640566Z,timeout,-57
,43.4,ESP32-S2,73,225.19,14.6,99.9,61.26,,18,,6,6.43,2024-01-01T05:41:25.977695958Z,timeout,-57
,45.4,ESP32-S2,73,222.84,13.94,99.9,63.05,,18,,6.1,6.62,2024-01-01T05:53:19.914286649Z,timeout,-57
,49.4,ESP32-S2,73,223.33,13.46,99.9,64.46,,18,,6.3,6.76,2024-01-01T06:05:13.755263158Z,timeout,-57
,45.4,ESP32-S2,73,224.44,13.74,99.9,63.41,,18,,6.5,6.89,2024-01-01T06:17:07.488251975Z,timeout,-56
,51.4,ESP32-S2,73,226.79,12.67,99.9,57.19,,18,,6.4,6.68,2024-01-01T06:29:01.528684766Z,timeout,-57
,51.4,ESP32-S2,73,225.06,13.61,99.9,52.62,,18,,6.1,6.3,2024-01-01T06:40:55.467749012Z,timeout,-57
,47.4,ESP32-S2,73,224.32,13.59,99.9,54.41,,18,,5.9,6.12,2024-01-01T06:52:48.691050749Z,timeout,-58
,42.4,ESP32-S2,73,226.79,12.67,99.9,58.59,,18,,5.9,6.2,2024-01-01T07:04:42.735737672Z,timeout,-57
,42.4,ESP32-S2,73,224.07,13.04,99.9,60.76,,18,,6,6.34,2024-01-01T07:16:36.364016727Z,timeout,-57
,50.4,ESP32-S2,73,216.79,16.82,99.8,62.52,,18,,6,6.5,2024-01-01T07:28:30.740590045Z,timeout,-57
,50.4,ESP32-S2,73,219.75,17.06,99.9,64.19,,18,,6.2,6.67,2024-01-01T07:40:24.754441633Z,timeout,-57
,43.4,ESP32-S2,73,219.75,17.06,99.9,64.63,,18,,6.4,6.83,2024-01-01T07:52:18.801680965Z,timeout,-57
,50.4,ESP32-S2,73,198.02,17.5,99.8,58.96,,18,,6.3,6.72,2024-01-01T08:04:12.750821181Z,timeout,-57
,42.4,ESP32-S2,73,196.91,17.06,99.9,53.82,,18,,6.2,6.37,2024-01-01T08:16:05.45065579Z,timeout,-57
,49.4,ESP32-S2,73,195.06,16.26,99.9,53.61,,18,,5.9,6.11,2024-01-01T08:27:58.777966994Z,timeout,-57
,50.4,ESP32-S2,73,195.68,16.55,99.8,57.94,,18,,5.7,6.16,2024-01-01T08:39:53.11620415Z,timeout,-57
,43.4,ESP32-S2,73,195.19,16.35,99.9,60.58,,18,,5.9,6.29,2024-01-01T08:51:47.162940793Z,timeout,-57
,46.4,ESP32-S2,73,196.05,16.41,99.9,62.33,,18,,6,6.44,2024-01-01T09:03:39.979163149Z,timeout,-57
,42.4,ESP32-S2,73,196.05,16.53,99.9,64,,18,,6.2,6.61,2024-01-01T09:15:33.421220307Z,timeout,-57
,41.4,ESP32-S2,73,197.9,16.75,99.9,65.09,,18,,6.4,6.78,2024-01-01T09:27:27.241116972Z,timeout,-57
,50.4,ESP32-S2,73,199.38,17.45,99.9,62.33,,18,,6.5,6.84,2024-01-01T09:39:21.283467182Z,timeout,-57
,47.4,ESP32-S2,73,199.51,17.54,99.9,56.71,,18,,6.3,6.59,2024-01-01T09:51:14.505944936Z,timeout,-57
,50.4,ESP32-S2,73,199.38,17.45,99.9,53.16,,18,,6,6.23,2024-01-01T10:03:08.15164472Z,timeout,-57
,40.4,ESP32-S2,73,200.25,16.31,99.9,64.71,,18,,6,6.51,2024-01-01T10:15:01.884188853Z,timeout,-58
,47.4,ESP32-S2,73,166.3,12.12,99.9,64.42,,18,,6.4,7.01,2024-01-01T10:26:56.323626352Z,timeout,-59
,40.4,ESP32-S2,73,161.23,12.45,99.9,64.42,,18,,6.6,7.04,2024-01-01T10:38:50.572148875Z,timeout,-59
,40.4,ESP32-S2,73,158.02,15.2,99.9,65.25,,18,,6.7,7.13,2024-01-01T10:50:44.414238578Z,timeout,-59
,38.4,ESP32-S2,73,160.37,15.53,99.9,65.75,,18,,6.8,7.22,2024-01-01T11:02:38.587931145Z,timeout,-59
,38.4,ESP32-S2,73,161.6,14.62,99.8,60.4,,18,,6.7,7.08,2024-01-01T11:14:32.296350462Z,timeout,-61
,43.4,ESP32-S2,73,162.47,13.5,99.9,54.75,,18,,6.5,6.69,2024-01-01T11:26:25.82430182Z,timeout,-58
,45.4,ESP32-S2,73,163.58,13.08,99.8,54.35,,18,,6.1,6.38,2024-01-01T11:38:19.658438082Z,timeout,-57
,45.4,ESP32-S2,73,163.33,12.92,99.9,58.22,,18,,6.1,6.4,2024-01-01T11:50:13.288068997Z,timeout,-56
,38.4,ESP32-S2,73,163.21,13.73,99.9,60.69,,18,,6.1,6.53,2024-01-01T12:02:06.655374253Z,timeout,-56
,47.4,ESP32-S2,73,164.94,13.48,99.9,62.52,,18,,6.3,6.69,2024-01-01T12:14:00.453705481Z,timeout,-57
,47.4,ESP32-S2,73,165.43,13.33,99.9,64.19,,18,,6.4,6.87,2024-01-01T12:25:53.98151451Z,timeout,-56
,37.4,ESP32-S2,73,167.04,14.31,99.9,70.07,,18,,6.9,7.93,2024-01-01T12:37:48.035173038Z,timeout,-57
,38.4,ESP32-S2,73,169.88,14.87,99.9,65.24,,18,,7.4,8.07,2024-01-01T12:49:41.762552294Z,timeout,-59
,48.4,ESP32-S2,73,170.62,14.94,99.9,58.04,,18,,7.2,7.55,2024-01-01T13:01:35.583223543Z,timeout,-60
,44.4,ESP32-S2,73,171.98,15.16,99.9,61.38,,18,,7.1,7.59,2024-01-01T13:13:29.234839538Z,timeout,-59
,48.4,ESP32-S2,73,167.9,12.72,99.9,63.83,,18,,7.3,7.9,2024-01-01T13:25:22.781806207Z,timeout,-62
,37.4,ESP32-S2,73,167.41,14.32,99.9,64.07,,18,,7.3,7.79,2024-01-01T13:37:16.93346991Z,timeout,-61
,44.4,ESP32-S2,73,169.51,14.47,99.9,64.81,,18,,7.3,7.78,2024-01-01T13:49:10.436397941Z,timeout,-62
,37.4,ESP32-S2,73,171.73,14.62,99.9,65.51,,18,,7.3,7.81,2024-01-01T14:01:04.679654171Z,timeout,-62
,48.4,ESP32-S2,73,174.2,13.58,99.9,61.73,,18,,7.4,7.81,2024-01-01T14:12:58.620440061Z,timeout,-64
,46.4,ESP32-S2,73,175.19,13.31,99.9,55.6,,18,,7,7.25,2024-01-01T14:24:51.843822501Z,timeout,-62
,46.4,ESP32-S2,73,175.93,14.14,99.9,54.68,,18,,6.6,6.83,2024-01-01T14:36:45.170767927Z,timeout,-63
,40.4,ESP32-S2,73,177.04,14.53,99.9,58.51,,18,,6.4,6.79,2024-01-01T14:48:38.188426223Z,timeout,-63
,33.4,ESP32-S2,73,177.28,14.82,99.8,60.94,,18,,6.3,6.86,2024-01-01T15:00:33.047880709Z,timeout,-63
,33.4,ESP32-S2,73,178.27,14.95,99.9,62.85,,18,,6.5,6.98,2024-01-01T15:12:26.472786789Z,timeout,-63
,46.4,ESP32-S2,73,179.01,14.06,99.9,64.53,,18,,6.7,7.14,2024-01-01T15:24:20.824987407Z,timeout,-63
,41.4,ESP32-S2,73,181.6,14.62,99.9,61.69,,18,,6.7,7.17,2024-01-01T15:36:15.012388284Z,timeout,-62
,33.4,ESP32-S2,73,180.62,14.47,99.9,55.6,,18,,6.6,6.84,2024-01-01T15:48:08.548052702Z,timeout,-64
,32.4,ESP32-S2,73,181.98,14.78,99.9,52.18,,18,,6.2,6.42,2024-01-01T16:00:01.525153714Z,timeout,-65
,30.4,ESP32-S2,73,181.85,14.52,99.9,55.66,,18,,6,6.33,2024-01-01T16:11:55.048573717Z,timeout,-62
,32.4,ESP32-S2,73,183.09,14.49,99.9,59.29,,18,,6,6.43,2024-01-01T16:23:48.170682951Z,timeout,-65
,43.4,ESP32-S2,73,182.84,14.13,99.8,61.4,,18,,6,6.58,2024-01-01T16:35:42.415053555Z,timeout,-63
,45.4,ESP32-S2,73,185.43,14.16,99.9,63.33,,18,,6.3,6.76,2024-01-01T16:47:35.737957911Z,timeout,-63
,30.4,ESP32-S2,73,186.42,14.18,99.9,64.87,,18,,6.5,6.94,2024-01-01T16:59:29.473653806Z,timeout,-63
,38.4,ESP32-S2,73,187.28,15.21,99.9,59.8,,18,,6.5,6.89,2024-01-01T17:11:23.208752897Z,timeout,-63
,29.4,ESP32-S2,73,179.88,14.3,99.8,66.71,,18,,6.3,7,2024-01-01T17:23:17.642442377Z,timeout,-63
,32.4,ESP32-S2,73,182.72,12.82,99.9,56.3,,18,,6.4,6.72,2024-01-01T17:35:10.98918925Z,timeout,-60
,37.4,ESP32-S2,73,182.84,12.48,99.9,58.01,,18,,6.2,6.53,2024-01-01T17:47:04.328664579Z,timeout,-60
,29.4,ESP32-S2,73,184.07,12.77,99.8,60.45,,18,,6,6.55,2024-01-01T17:58:58.697528618Z,timeout,-60
,33.4,ESP32-S2,73,185.19,14,99.9,62.18,,18,,6.2,6.63,2024-01-01T18:10:51.923139442Z,timeout,-59
