Unnamed: 0,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,65.4,ESP32-S2,73.0,171.6,12.02,99.9,55.68,,18.0,,17.2,17.85,2023-12-31 03:10:31.894117637+00:00,timeout,-64.0
,67.4,ESP32-S2,73.0,172.47,12.08,99.9,55.99,,18.0,,17.2,17.85,2023-12-31 03:14:30.487319593+00:00,timeout,-63.0
,66.4,ESP32-S2,73.0,170.37,13.49,99.9,56.16,,18.0,,17.2,17.85,2023-12-31 03:18:28.571669485+00:00,timeout,-64.0
,68.4,ESP32-S2,73.0,173.58,12.42,99.9,56.31,,18.0,,17.2,17.85,2023-12-31 03:22:26.818562183+00:00,timeout,-64.0
,69.4,ESP32-S2,73.0,175.68,13.88,99.9,56.51,,18.0,,17.2,17.85,2023-12-31 03:26:24.913276672+00:00,timeout,-64.0
,66.4,ESP32-S2,73.0,176.05,13.7,99.9,56.75,,18.0,,17.2,17.84,2023-12-31 03:30:23.225626387+00:00,timeout,-63.0
,69.4,ESP32-S2,73.0,178.4,12.1,99.9,56.76,,18.0,,17.2,17.82,2023-12-31 03:34:21.312082066+00:00,timeout,-64.0
,68.4,ESP32-S2,73.0,178.52,12.38,99.9,56.65,,18.0,,17.2,17.81,2023-12-31 03:38:19.086795281+00:00,timeout,-64.0
,70.4,ESP32-S2,73.0,179.26,12.6,99.9,56.62,,18.0,,17.2,17.8,2023-12-31 03:42:17.879913397+00:00,timeout,-64.0
,68.4,ESP32-S2,73.0,179.75,12.97,99.9,56.72,,18.0,,17.2,17.79,2023-12-31 03:46:16.071249767+00:00,timeout,-64.0
,71.4,ESP32-S2,73.0,177.53,12.72,99.9,56.92,,18.0,,17.2,17.79,2023-12-31 03:50:14.251473202+00:00,timeout,-64.0
,69.4,ESP32-S2,73.0,181.85,13.3,99.9,57.13,,18.0,,17.1,17.8,2023-12-31 03:54:12.436397268+00:00,timeout,-64.0
,65.4,ESP32-S2,73.0,182.72,13.06,99.9,57.08,,18.0,,17.2,17.82,2023-12-31 03:58:10.627720393+00:00,timeout,-63.0
,65.4,ESP32-S2,73.0,184.07,13.31,99.9,56.84,,18.0,,17.2,17.84,2023-12-31 04:02:08.807422296+00:00,timeout,-64.0
,69.4,ESP32-S2,73.0,183.21,13.45,99.9,57.04,,18.0,,17.2,17.85,2023-12-31 04:06:07.161539102+00:00,timeout,-64.0
,65.4,ESP32-S2,73.0,187.04,14.49,99.9,57.01,,18.0,,17.2,17.86,2023-12-31 04:10:05.688978194+00:00,timeout,-64.0
,70.4,ESP32-S2,73.0,187.04,14.14,99.9,57.02,,18.0,,17.2,17.86,2023-12-31 04:14:03.673402543+00:00,timeout,-64.0
,70.4,ESP32-S2,73.0,188.52,12.76,99.9,57.07,,18.0,,17.2,17.85,2023-12-31 04:18:01.343710581+00:00,timeout,-63.0
,66.4,ESP32-S2,73.0,190.62,13.77,99.9,57.14,,18.0,,17.2,17.83,2023-12-31 04:22:00.176353360+00:00,timeout,-64.0
,71.4,ESP32-S2,73.0,191.36,14.94,99.9,57.46,,18.0,,17.2,17.84,2023-12-31 04:25:58.121791043+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,191.85,15.07,99.9,57.48,,18.0,,17.2,17.82,2023-12-31 04:29:56.509678972+00:00,timeout,-64.0
,70.4,ESP32-S2,73.0,192.22,15.06,99.9,57.43,,18.0,,17.2,17.8,2023-12-31 04:33:54.695630492+00:00,timeout,-64.0
,69.4,ESP32-S2,73.0,196.42,15.11,99.9,57.5,,18.0,,17.2,17.79,2023-12-31 04:37:52.952442400+00:00,timeout,-63.0
,65.4,ESP32-S2,73.0,196.79,14.93,99.9,57.71,,18.0,,17.2,17.78,2023-12-31 04:41:51.063788354+00:00,timeout,-63.0
,71.4,ESP32-S2,73.0,196.67,14.86,99.9,57.68,,18.0,,17.1,17.76,2023-12-31 04:45:49.254369367+00:00,timeout,-64.0
,65.4,ESP32-S2,73.0,197.78,13.89,99.9,57.87,,18.0,,17.1,17.75,2023-12-31 04:49:47.421973795+00:00,timeout,-63.0
,70.4,ESP32-S2,73.0,198.02,14.01,99.9,58.14,,18.0,,17.2,17.76,2023-12-31 04:53:45.927357192+00:00,timeout,-64.0
,65.4,ESP32-S2,73.0,197.53,13.82,99.9,57.99,,18.0,,17.2,17.79,2023-12-31 04:57:44.926929892+00:00,timeout,-64.0
,68.4,ESP32-S2,73.0,198.27,13.92,99.9,58.14,,18.0,,17.2,17.82,2023-12-31 05:01:42.298588378+00:00,timeout,-63.0
,66.4,ESP32-S2,73.0,201.85,14.49,99.9,58.05,,18.0,,17.3,17.84,2023-12-31 05:05:40.380962840+00:00,timeout,-64.0
,67.4,ESP32-S2,73.0,202.22,14.93,99.9,57.89,,18.0,,17.2,17.87,2023-12-31 05:09:38.558112339+00:00,timeout,-64.0
,67.4,ESP32-S2,73.0,202.84,14.67,99.9,58.2,,18.0,,17.2,17.88,2023-12-31 05:13:36.129426634+00:00,timeout,-64.0
,70.4,ESP32-S2,73.0,205.56,13.64,99.9,57.91,,18.0,,17.2,17.87,2023-12-31 05:17:34.926161725+00:00,timeout,-63.0
,68.4,ESP32-S2,73.0,204.2,14.36,99.9,58.02,,18.0,,17.2,17.86,2023-12-31 05:21:33.122206335+00:00,timeout,-64.0
,69.4,ESP32-S2,73.0,207.41,14.49,99.9,58.14,,18.0,,17.2,17.85,2023-12-31 05:25:31.057677515+00:00,timeout,-63.0
,67.4,ESP32-S2,73.0,209.01,13.8,99.9,58.13,,18.0,,17.2,17.84,2023-12-31 05:29:29.479670429+00:00,timeout,-63.0
,70.4,ESP32-S2,73.0,209.88,13.26,99.9,55.33,,18.0,,17.2,17.68,2023-12-31 05:33:27.155882144+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,210.99,13.15,99.9,54.98,,18.0,,17.0,17.45,2023-12-31 05:37:25.850712539+00:00,timeout,-63.0
,69.4,ESP32-S2,73.0,211.98,13.93,99.9,55.01,,18.0,,16.9,17.26,2023-12-31 05:41:24.035449640+00:00,timeout,-65.0
,65.4,ESP32-S2,73.0,212.22,13.97,99.9,54.92,,18.0,,16.7,17.11,2023-12-31 05:45:22.354824364+00:00,timeout,-65.0
,67.4,ESP32-S2,73.0,213.95,13.54,99.9,54.88,,18.0,,16.6,16.96,2023-12-31 05:49:20.714911101+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,213.95,13.68,99.9,54.84,,18.0,,16.6,16.83,2023-12-31 05:53:18.354190937+00:00,timeout,-64.0
,67.4,ESP32-S2,73.0,216.17,13.92,99.9,54.82,,18.0,,16.4,16.71,2023-12-31 05:57:16.880746921+00:00,timeout,-64.0
,66.4,ESP32-S2,73.0,216.17,13.99,99.9,54.81,,18.0,,16.3,16.62,2023-12-31 06:01:14.958351594+00:00,timeout,-62.0
,67.4,ESP32-S2,73.0,217.04,14.1,99.9,54.56,,18.0,,16.2,16.55,2023-12-31 06:05:13.453617432+00:00,timeout,-62.0
,66.4,ESP32-S2,73.0,215.56,13.83,99.9,54.3,,18.0,,16.1,16.5,2023-12-31 06:09:11.607538937+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,217.9,13.48,99.9,53.55,,18.0,,16.0,16.47,2023-12-31 06:13:09.820743804+00:00,timeout,-64.0
,68.4,ESP32-S2,73.0,217.04,14.1,99.9,50.55,,18.0,,15.8,16.12,2023-12-31 06:17:07.800700764+00:00,timeout,-64.0
,66.4,ESP32-S2,73.0,217.41,14.39,99.9,50.49,,18.0,,15.6,15.74,2023-12-31 06:21:06.089639049+00:00,timeout,-64.0
,64.4,ESP32-S2,73.0,217.41,14.53,99.9,50.9,,18.0,,15.3,15.44,2023-12-31 06:25:04.904179152+00:00,timeout,-64.0
,66.4,ESP32-S2,73.0,219.51,14.67,99.9,51.12,,18.0,,15.1,15.12,2023-12-31 06:29:02.456792835+00:00,timeout,-64.0
,63.4,ESP32-S2,73.0,219.75,14.11,99.9,51.57,,18.0,,14.8,14.86,2023-12-31 06:33:00.443538862+00:00,timeout,-64.0
,63.4,ESP32-S2,73.0,220.74,13.67,99.9,51.51,,18.0,,14.5,14.66,2023-12-31 06:36:58.619921934+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,223.58,14.22,99.9,51.57,,18.0,,14.3,14.47,2023-12-31 06:40:56.909816793+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,220.49,15.42,99.9,51.52,,18.0,,14.0,14.34,2023-12-31 06:44:54.989689531+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,221.36,14.63,99.9,51.8,,18.0,,13.8,14.22,2023-12-31 06:48:54.201224916+00:00,timeout,-65.0
,65.4,ESP32-S2,73.0,219.75,15.46,99.9,51.81,,18.0,,13.7,14.11,2023-12-31 06:52:51.665619930+00:00,timeout,-64.0
,62.4,ESP32-S2,73.0,218.27,15.47,99.8,52.0,,18.0,,13.5,13.97,2023-12-31 06:56:50.263304581+00:00,timeout,-64.0
,62.4,ESP32-S2,73.0,218.15,15.26,99.9,52.45,,18.0,,13.4,13.93,2023-12-31 07:00:47.935059763+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,221.6,14.51,99.9,52.81,,18.0,,13.3,13.95,2023-12-31 07:04:46.223085424+00:00,timeout,-60.0
,62.4,ESP32-S2,73.0,220.12,11.16,99.9,53.43,,18.0,,13.3,14.03,2023-12-31 07:08:44.415170576+00:00,timeout,-59.0
,65.4,ESP32-S2,73.0,222.22,13.64,99.9,56.92,,18.0,,13.5,14.37,2023-12-31 07:12:42.794953868+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,223.33,12.77,99.9,56.64,,18.0,,13.7,14.77,2023-12-31 07:16:41.084584296+00:00,timeout,-60.0
,62.4,ESP32-S2,73.0,223.33,12.62,99.9,56.2,,18.0,,14.1,15.11,2023-12-31 07:20:39.683656635+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,224.69,12.29,99.9,55.7,,18.0,,14.4,15.4,2023-12-31 07:24:37.657238933+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,227.9,11.7,99.9,55.6,,18.0,,14.6,15.67,2023-12-31 07:28:35.739657308+00:00,timeout,-63.0
,63.4,ESP32-S2,73.0,226.42,11.06,99.9,54.08,,18.0,,14.9,15.9,2023-12-31 07:32:34.031878587+00:00,timeout,-66.0
,65.4,ESP32-S2,73.0,228.4,12.02,99.9,53.54,,18.0,,15.0,16.03,2023-12-31 07:36:33.029293187+00:00,timeout,-67.0
,62.4,ESP32-S2,73.0,230.12,12.69,99.9,52.46,,18.0,,15.2,16.23,2023-12-31 07:40:30.293393681+00:00,timeout,-68.0
,62.4,ESP32-S2,73.0,230.0,12.6,99.9,53.55,,18.0,,15.4,16.43,2023-12-31 07:44:28.484118997+00:00,timeout,-69.0
,63.4,ESP32-S2,73.0,232.22,11.54,99.9,53.69,,18.0,,15.6,16.6,2023-12-31 07:48:26.661444423+00:00,timeout,-70.0
,63.4,ESP32-S2,73.0,232.84,12.4,99.9,53.66,,18.0,,15.8,16.74,2023-12-31 07:52:25.049724859+00:00,timeout,-70.0
,64.4,ESP32-S2,73.0,234.44,12.62,99.9,53.43,,18.0,,15.9,16.89,2023-12-31 07:56:23.438204512+00:00,timeout,-64.0
,64.4,ESP32-S2,73.0,234.57,12.16,99.9,52.85,,18.0,,16.1,17.01,2023-12-31 08:00:21.456616265+00:00,timeout,-62.0
,67.4,ESP32-S2,73.0,235.8,12.45,99.9,52.93,,18.0,,16.2,17.14,2023-12-31 08:04:19.608993180+00:00,timeout,-61.0
,65.4,ESP32-S2,73.0,237.04,12.73,99.9,52.97,,18.0,,16.3,17.25,2023-12-31 08:08:17.996490545+00:00,timeout,-66.0
,66.4,ESP32-S2,73.0,237.78,12.3,99.9,53.04,,18.0,,16.4,17.35,2023-12-31 08:12:16.083414519+00:00,timeout,-62.0
,63.4,ESP32-S2,73.0,240.25,12.82,99.9,52.69,,18.0,,16.5,17.44,2023-12-31 08:16:14.372075887+00:00,timeout,-62.0
,66.4,ESP32-S2,73.0,241.6,12.13,99.9,52.22,,18.0,,16.6,17.5,2023-12-31 08:20:12.256847480+00:00,timeout,-61.0
,67.4,ESP32-S2,73.0,244.2,12.72,99.9,52.77,,18.0,,16.7,17.57,2023-12-31 08:24:10.642726438+00:00,timeout,-66.0
,68.4,ESP32-S2,73.0,244.81,13.45,99.9,52.54,,18.0,,16.8,17.59,2023-12-31 08:28:08.921197239+00:00,timeout,-64.0
,63.4,ESP32-S2,73.0,245.43,13.59,99.9,52.79,,18.0,,16.8,17.63,2023-12-31 08:32:06.943989179+00:00,timeout,-66.0
,63.4,ESP32-S2,73.0,248.52,12.92,99.9,52.91,,18.0,,16.9,17.67,2023-12-31 08:36:04.948032784+00:00,timeout,-66.0
,64.4,ESP32-S2,73.0,249.38,13.73,99.9,53.53,,18.0,,17.0,17.71,2023-12-31 08:40:03.181860528+00:00,timeout,-65.0
,64.4,ESP32-S2,73.0,250.49,13.92,99.9,53.38,,18.0,,17.1,17.76,2023-12-31 08:44:01.575831644+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,247.16,14.33,99.9,53.4,,18.0,,17.1,17.81,2023-12-31 08:47:59.644013294+00:00,timeout,-64.0
,67.4,ESP32-S2,73.0,247.78,14.1,99.9,53.73,,18.0,,17.3,17.87,2023-12-31 08:51:58.028648246+00:00,timeout,-62.0
,67.4,ESP32-S2,73.0,251.36,13.5,99.9,53.74,,18.0,,17.2,17.92,2023-12-31 08:55:56.111165749+00:00,timeout,-63.0
,63.4,ESP32-S2,73.0,250.62,14.09,99.9,53.67,,18.0,,17.2,17.98,2023-12-31 08:59:54.260174574+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,253.21,14.73,99.9,53.72,,18.0,,17.3,18.02,2023-12-31 09:03:52.687227074+00:00,timeout,-62.0
,63.4,ESP32-S2,73.0,253.21,14.66,99.9,53.65,,18.0,,17.3,18.06,2023-12-31 09:07:50.871900279+00:00,timeout,-66.0
,63.4,ESP32-S2,73.0,256.42,14.49,99.9,53.74,,18.0,,17.4,18.09,2023-12-31 09:11:49.048946794+00:00,timeout,-68.0
,63.4,ESP32-S2,73.0,257.65,13.66,99.9,53.57,,18.0,,17.4,18.1,2023-12-31 09:15:47.133921231+00:00,timeout,-61.0
,63.4,ESP32-S2,73.0,247.16,14.74,99.9,53.55,,18.0,,17.4,18.1,2023-12-31 09:19:45.216481274+00:00,timeout,-61.0
,64.4,ESP32-S2,73.0,252.35,14.11,99.9,53.28,,18.0,,17.4,18.11,2023-12-31 09:23:43.521315378+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,252.84,14.87,99.9,53.04,,18.0,,17.4,18.09,2023-12-31 09:27:42.300174424+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,257.41,14.49,99.9,53.09,,18.0,,17.4,18.09,2023-12-31 09:31:39.765788530+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,260.25,14.35,99.9,53.62,,18.0,,17.5,18.1,2023-12-31 09:35:37.852322992+00:00,timeout,-64.0
,62.4,ESP32-S2,73.0,248.64,13.5,99.9,53.46,,18.0,,17.5,18.12,2023-12-31 09:39:36.139015358+00:00,timeout,-63.0
,63.4,ESP32-S2,73.0,248.27,13.84,99.9,53.77,,18.0,,17.6,18.15,2023-12-31 09:43:34.361872371+00:00,timeout,-62.0
,65.4,ESP32-S2,73.0,250.99,14.44,99.9,53.79,,18.0,,17.5,18.19,2023-12-31 09:47:32.613280998+00:00,timeout,-62.0
,65.4,ESP32-S2,73.0,253.7,14.35,99.9,53.48,,18.0,,17.5,18.21,2023-12-31 09:51:30.828774342+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,254.94,14.23,99.9,53.35,,18.0,,17.6,18.22,2023-12-31 09:55:29.124935357+00:00,timeout,-65.0
,66.4,ESP32-S2,73.0,258.02,14.8,99.9,53.12,,18.0,,17.6,18.24,2023-12-31 09:59:27.573334874+00:00,timeout,-64.0
,62.4,ESP32-S2,73.0,259.38,13.84,99.9,53.35,,18.0,,17.6,18.26,2023-12-31 10:03:25.554192641+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,260.62,13.48,99.9,53.07,,18.0,,17.7,18.28,2023-12-31 10:07:23.734678534+00:00,timeout,-63.0
,67.4,ESP32-S2,73.0,262.22,13.24,99.9,53.11,,18.0,,17.6,18.3,2023-12-31 10:11:21.926795748+00:00,timeout,-66.0
,64.4,ESP32-S2,73.0,263.09,13.5,99.9,53.09,,18.0,,17.7,18.32,2023-12-31 10:15:20.055255550+00:00,timeout,-66.0
,64.4,ESP32-S2,73.0,263.95,13.97,99.9,53.13,,18.0,,17.7,18.32,2023-12-31 10:19:18.089211451+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,261.48,14.24,99.9,52.83,,18.0,,17.7,18.32,2023-12-31 10:23:16.169934036+00:00,timeout,-65.0
,65.4,ESP32-S2,73.0,252.59,13.31,99.9,52.67,,18.0,,17.7,18.32,2023-12-31 10:27:14.495741956+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,253.58,14.15,99.9,52.77,,18.0,,17.7,18.33,2023-12-31 10:31:12.443564558+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,254.07,13.89,99.9,52.65,,18.0,,17.8,18.3,2023-12-31 10:35:10.624793142+00:00,timeout,-59.0
,64.4,ESP32-S2,73.0,258.02,13.61,99.9,53.45,,18.0,,17.7,18.29,2023-12-31 10:39:08.852522101+00:00,timeout,-71.0
,61.4,ESP32-S2,73.0,258.27,13.61,99.9,53.28,,18.0,,17.7,18.29,2023-12-31 10:43:07.105494430+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,258.27,13.39,99.9,53.83,,18.0,,17.7,18.31,2023-12-31 10:47:05.283928339+00:00,timeout,-68.0
,63.4,ESP32-S2,73.0,252.72,14.19,99.9,53.85,,18.0,,17.7,18.36,2023-12-31 10:51:03.568232790+00:00,timeout,-66.0
,60.4,ESP32-S2,73.0,254.44,14.32,99.9,54.26,,18.0,,17.8,18.38,2023-12-31 10:55:01.651074339+00:00,timeout,-67.0
,63.4,ESP32-S2,73.0,255.93,14.24,99.9,54.19,,18.0,,17.8,18.42,2023-12-31 10:59:00.142035415+00:00,timeout,-68.0
,62.4,ESP32-S2,73.0,256.3,14.32,99.9,54.01,,18.0,,17.8,18.44,2023-12-31 11:02:58.224838003+00:00,timeout,-66.0
,63.4,ESP32-S2,73.0,259.26,14.21,99.9,53.93,,18.0,,17.9,18.46,2023-12-31 11:06:56.407777825+00:00,timeout,-68.0
,61.4,ESP32-S2,73.0,260.86,14.0,99.9,53.82,,18.0,,17.8,18.49,2023-12-31 11:10:54.589910516+00:00,timeout,-69.0
,65.4,ESP32-S2,73.0,260.37,14.94,99.9,53.89,,18.0,,17.8,18.51,2023-12-31 11:14:52.778460363+00:00,timeout,-69.0
,62.4,ESP32-S2,73.0,262.22,14.53,99.9,53.87,,18.0,,17.8,18.55,2023-12-31 11:18:51.446700616+00:00,timeout,-69.0
,64.4,ESP32-S2,73.0,264.2,14.39,99.9,53.67,,18.0,,17.9,18.52,2023-12-31 11:22:50.478826061+00:00,timeout,-69.0
,63.4,ESP32-S2,73.0,265.8,15.23,99.9,53.69,,18.0,,17.8,18.52,2023-12-31 11:26:47.328683063+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,267.65,14.16,99.9,53.73,,18.0,,17.9,18.56,2023-12-31 11:30:45.932257007+00:00,timeout,-66.0
,63.4,ESP32-S2,73.0,268.4,13.84,99.9,53.86,,18.0,,17.9,18.56,2023-12-31 11:34:43.800317085+00:00,timeout,-61.0
,62.4,ESP32-S2,73.0,269.26,13.46,99.9,53.76,,18.0,,17.9,18.54,2023-12-31 11:38:42.087674607+00:00,timeout,-64.0
,62.4,ESP32-S2,73.0,268.15,13.81,99.9,52.86,,18.0,,18.0,18.46,2023-12-31 11:42:40.173322096+00:00,timeout,-65.0
,60.4,ESP32-S2,73.0,269.38,13.68,99.9,52.75,,18.0,,18.0,18.39,2023-12-31 11:46:38.167793543+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,270.25,12.74,99.9,53.03,,18.0,,17.8,18.34,2023-12-31 11:50:36.538988597+00:00,timeout,-65.0
,60.4,ESP32-S2,73.0,249.38,13.58,99.9,53.64,,18.0,,17.8,18.33,2023-12-31 11:54:34.690222679+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,252.47,12.45,99.9,53.81,,18.0,,17.8,18.36,2023-12-31 11:58:32.815472866+00:00,timeout,-64.0
,58.4,ESP32-S2,73.0,253.58,13.58,99.9,53.74,,18.0,,17.8,18.39,2023-12-31 12:02:30.994071600+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,257.9,13.67,99.9,53.5,,18.0,,17.8,18.41,2023-12-31 12:06:29.280706109+00:00,timeout,-64.0
,63.4,ESP32-S2,73.0,262.47,13.05,99.9,53.65,,18.0,,17.8,18.41,2023-12-31 12:10:27.374608443+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,262.22,13.39,99.9,53.46,,18.0,,17.8,18.42,2023-12-31 12:14:25.748153379+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,263.21,12.98,99.9,53.19,,18.0,,17.9,18.42,2023-12-31 12:18:24.764574053+00:00,timeout,-65.0
,62.4,ESP32-S2,73.0,265.8,12.49,99.9,53.37,,18.0,,17.8,18.43,2023-12-31 12:22:22.338417578+00:00,timeout,-64.0
,61.4,ESP32-S2,73.0,268.4,12.48,99.9,53.21,,18.0,,17.8,18.43,2023-12-31 12:26:21.184752442+00:00,timeout,-65.0
,60.4,ESP32-S2,73.0,269.88,12.12,99.9,53.2,,18.0,,17.8,18.44,2023-12-31 12:30:18.828493863+00:00,timeout,-66.0
,65.4,ESP32-S2,73.0,272.96,10.55,99.9,53.13,,18.0,,17.8,18.43,2023-12-31 12:34:17.288284870+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,272.84,10.7,99.9,53.14,,18.0,,17.8,18.43,2023-12-31 12:38:15.369372120+00:00,timeout,-65.0
,65.4,ESP32-S2,73.0,274.07,11.14,99.9,53.16,,18.0,,17.8,18.43,2023-12-31 12:42:13.759397630+00:00,timeout,-65.0
,63.4,ESP32-S2,73.0,238.27,13.21,99.9,53.07,,18.0,,17.8,18.44,2023-12-31 12:46:11.942108969+00:00,timeout,-63.0
,65.4,ESP32-S2,73.0,230.12,15.65,99.9,52.53,,18.0,,17.8,18.44,2023-12-31 12:50:10.126893437+00:00,timeout,-62.0
,60.4,ESP32-S2,73.0,224.32,20.06,99.9,52.57,,18.0,,17.8,18.45,2023-12-31 12:54:08.316608721+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,224.07,18.81,99.9,52.8,,18.0,,17.8,18.45,2023-12-31 12:58:06.503715522+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,226.67,17.64,99.9,53.72,,18.0,,17.8,18.46,2023-12-31 13:02:04.454205087+00:00,timeout,-62.0
,62.4,ESP32-S2,73.0,228.77,17.1,99.9,54.11,,18.0,,17.8,18.48,2023-12-31 13:06:03.174243264+00:00,timeout,-62.0
,63.4,ESP32-S2,73.0,230.62,16.71,99.9,53.64,,18.0,,17.8,18.5,2023-12-31 13:10:00.954143998+00:00,timeout,-62.0
,60.4,ESP32-S2,73.0,233.7,16.33,99.9,53.63,,18.0,,17.9,18.51,2023-12-31 13:13:59.396333801+00:00,timeout,-61.0
,62.4,ESP32-S2,73.0,235.43,15.7,99.9,53.62,,18.0,,17.9,18.52,2023-12-31 13:17:57.427418977+00:00,timeout,-62.0
,64.4,ESP32-S2,73.0,232.47,16.55,99.9,53.85,,18.0,,17.9,18.53,2023-12-31 13:21:55.504624725+00:00,timeout,-63.0
,60.4,ESP32-S2,73.0,234.81,16.09,99.9,53.9,,18.0,,17.9,18.58,2023-12-31 13:25:53.691580525+00:00,timeout,-63.0
,59.4,ESP32-S2,73.0,230.25,15.27,99.9,53.66,,18.0,,17.9,18.54,2023-12-31 13:29:51.975517601+00:00,timeout,-64.0
,64.4,ESP32-S2,73.0,234.69,14.91,99.9,53.49,,18.0,,17.9,18.52,2023-12-31 13:33:50.161111456+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,235.43,14.44,99.9,53.54,,18.0,,17.9,18.5,2023-12-31 13:37:48.445073812+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,238.02,15.87,99.9,53.46,,18.0,,17.9,18.49,2023-12-31 13:41:46.534548732+00:00,timeout,-63.0
,59.4,ESP32-S2,73.0,241.85,15.79,99.9,53.4,,18.0,,17.9,18.48,2023-12-31 13:45:44.620995207+00:00,timeout,-62.0
,59.4,ESP32-S2,73.0,244.32,15.78,99.9,53.4,,18.0,,17.9,18.47,2023-12-31 13:49:43.206877391+00:00,timeout,-62.0
,61.4,ESP32-S2,73.0,246.79,16.22,99.9,53.57,,18.0,,17.9,18.47,2023-12-31 13:53:41.370182990+00:00,timeout,-63.0
,61.4,ESP32-S2,73.0,250.74,17.18,99.9,53.74,,18.0,,17.9,18.47,2023-12-31 13:57:39.369705020+00:00,timeout,-63.0
,60.4,ESP32-S2,73.0,242.96,15.58,99.9,53.55,,18.0,,17.9,18.47,2023-12-31 14:01:37.760772139+00:00,timeout,-63.0
,64.4,ESP32-S2,73.0,245.06,15.7,99.9,53.65,,18.0,,17.9,18.47,2023-12-31 14:05:36.047692880+00:00,timeout,-63.0
,62.4,ESP32-S2,73.0,217.65,12.98,99.9,50.23,,18.0,,17.8,18.21,2023-12-31 14:09:34.340124771+00:00,timeout,-67.0
,58.4,ESP32-S2,73.0,217.53,11.57,99.9,49.48,,18.0,,17.0,16.63,2023-12-31 14:13:32.212636694+00:00,timeout,-66.0
,59.4,ESP32-S2,73.0,216.79,12.37,99.9,50.5,,18.0,,16.1,15.48,2023-12-31 14:17:30.285626057+00:00,timeout,-59.0
,57.4,ESP32-S2,73.0,216.79,11.79,99.9,50.93,,18.0,,15.1,14.5,2023-12-31 14:21:28.387189126+00:00,timeout,-58.0
,59.4,ESP32-S2,73.0,218.27,11.72,99.9,51.53,,18.0,,14.3,13.71,2023-12-31 14:25:26.457447080+00:00,timeout,-58.0
,56.4,ESP32-S2,73.0,216.91,11.13,99.9,52.29,,18.0,,13.6,13.07,2023-12-31 14:29:24.541265060+00:00,timeout,-58.0
,60.4,ESP32-S2,73.0,219.01,12.04,99.8,52.88,,18.0,,12.9,12.54,2023-12-31 14:33:23.245710508+00:00,timeout,-58.0
,57.4,ESP32-S2,73.0,218.64,12.01,99.9,53.77,,18.0,,12.5,12.12,2023-12-31 14:37:21.013080484+00:00,timeout,-58.0
,56.4,ESP32-S2,73.0,219.51,11.54,99.9,53.88,,18.0,,12.0,11.72,2023-12-31 14:41:19.095241404+00:00,timeout,-58.0
,56.4,ESP32-S2,73.0,216.67,10.95,99.9,53.05,,18.0,,11.6,11.33,2023-12-31 14:45:16.974275370+00:00,timeout,-58.0
,55.4,ESP32-S2,73.0,217.16,10.75,99.9,51.5,,18.0,,11.1,10.92,2023-12-31 14:49:15.155523608+00:00,timeout,-58.0
,53.4,ESP32-S2,73.0,216.67,10.95,99.9,49.62,,18.0,,10.7,10.52,2023-12-31 14:53:14.057295712+00:00,timeout,-58.0
,55.4,ESP32-S2,73.0,218.64,11.42,99.9,47.95,,18.0,,10.3,10.13,2023-12-31 14:57:11.223369672+00:00,timeout,-58.0
,55.4,ESP32-S2,73.0,216.67,10.95,99.9,46.67,,18.0,,9.9,9.76,2023-12-31 15:01:09.309981974+00:00,timeout,-57.0
