time,battery_level
2024-01-08 07:40:13.896341508+00:00,3.4
2024-01-08 07:52:08.175998170+00:00,3.4
2024-01-08 08:04:01.807242397+00:00,3.4
2024-01-08 08:15:54.729508832+00:00,2.4
2024-01-08 08:27:49.186417943+00:00,3.4
2024-01-08 08:39:43.113152187+00:00,3.4
2024-01-08 08:51:36.746833429+00:00,3.4
2024-01-08 09:03:31.099021349+00:00,2.4
2024-01-08 09:15:24.418543938+00:00,3.4
2024-01-08 09:27:18.560980607+00:00,3.4
2024-01-08 09:39:13.018285215+00:00,2.4
2024-01-08 09:51:05.830338934+00:00,3.4
2024-01-08 10:02:59.473309221+00:00,3.4
2024-01-08 10:14:53.308839780+00:00,3.4
2024-01-08 10:26:48.056361996+00:00,3.4
2024-01-08 10:38:41.484518349+00:00,2.4
2024-01-08 10:50:36.246066189+00:00,3.4
2024-01-08 11:02:30.281065436+00:00,2.4
2024-01-08 11:14:23.304078117+00:00,3.4
2024-01-08 11:26:16.831535060+00:00,3.4
2024-01-08 11:38:10.973222305+00:00,3.4
2024-01-08 11:50:04.199590213+00:00,3.4
2024-01-08 12:01:58.034561910+00:00,3.4
2024-01-08 12:13:51.976140206+00:00,3.4
2024-01-08 12:25:48.274447811+00:00,2.4
2024-01-08 12:37:40.172103183+00:00,3.4
2024-01-08 12:49:33.592596140+00:00,3.4
2024-01-08 13:01:27.123366303+00:00,2.4
2024-01-08 13:13:20.552536463+00:00,2.4
2024-01-08 13:25:14.084538733+00:00,3.4
2024-01-08 13:37:07.066599444+00:00,2.4
2024-01-08 13:49:01.147147116+00:00,3.4
2024-01-08 14:00:55.087739458+00:00,3.4
2024-01-08 14:12:49.219705038+00:00,3.4
2024-01-08 14:24:43.261018909+00:00,2.4
2024-01-08 14:36:36.858797137+00:00,3.4
2024-01-08 14:48:30.750434071+00:00,3.4
2024-01-08 15:00:24.463608362+00:00,3.4
2024-01-08 15:12:18.308138058+00:00,3.4
2024-01-08 15:24:11.631249487+00:00,3.4
2024-01-08 15:36:04.957730695+00:00,3.4
2024-01-08 15:47:57.988060803+00:00,3.4
2024-01-08 15:59:51.103075247+00:00,3.4
2024-01-08 16:11:44.879968299+00:00,2.4
2024-01-08 16:23:38.145543394+00:00,2.4
2024-01-08 16:35:31.687441429+00:00,2.4
2024-01-08 16:47:25.774087816+00:00,2.4
2024-01-08 16:59:19.147680977+00:00,3.4
2024-01-08 17:11:12.566326065+00:00,3.4
2024-01-08 17:23:06.164645496+00:00,3.4
2024-01-08 17:35:00.037768357+00:00,3.4
2024-01-08 17:46:53.771980171+00:00,2.4
2024-01-08 17:58:48.326087795+00:00,3.4
2024-01-08 18:10:41.067015442+00:00,2.4
2024-01-08 18:22:34.769426265+00:00,3.4
2024-01-08 18:34:27.788923616+00:00,3.4
2024-01-08 18:46:21.116897761+00:00,3.4
2024-01-08 18:58:14.953429200+00:00,2.4
2024-01-08 19:10:09.121673536+00:00,3.4
2024-01-08 19:22:02.931848578+00:00,3.4
2024-01-08 19:33:56.661510973+00:00,2.4
2024-01-08 19:45:50.400203657+00:00,3.4
2024-01-08 19:57:46.781803438+00:00,3.4
2024-01-08 20:09:37.367624230+00:00,3.4
2024-01-08 20:21:30.822879518+00:00,2.4
2024-01-08 20:33:24.177434733+00:00,2.4
2024-01-08 20:45:17.738667634+00:00,2.4
2024-01-08 20:57:11.899776372+00:00,2.4
2024-01-08 21:09:05.311756422+00:00,3.4
2024-01-08 21:20:59.248060466+00:00,3.4
2024-01-08 21:32:52.778283445+00:00,3.4
2024-01-08 21:44:46.315462509+00:00,2.4
2024-01-08 21:56:40.558396980+00:00,2.4
2024-01-08 22:08:33.889133426+00:00,3.3
2024-01-08 22:20:27.923974117+00:00,3.4
2024-01-08 22:32:21.864661561+00:00,2.4
2024-01-08 22:44:15.082455320+00:00,3.4
2024-01-08 22:56:09.229559141+00:00,3.4
2024-01-08 23:08:03.270404891+00:00,2.4
2024-01-08 23:19:56.800368979+00:00,3.4
2024-01-08 23:31:50.639461570+00:00,3.4
2024-01-08 23:43:44.680401644+00:00,2.4
2024-01-08 23:55:38.109423553+00:00,3.4
2024-01-09 00:07:31.642324882+00:00,3.4
2024-01-09 00:19:25.265422942+00:00,2.4
2024-01-09 00:31:18.700485155+00:00,3.4
2024-01-09 00:43:12.841735002+00:00,3.4
2024-01-09 00:55:07.189181176+00:00,2.4
2024-01-09 01:07:00.216135160+00:00,3.4
2024-01-09 01:18:53.839939038+00:00,2.4
2024-01-09 01:30:48.087949725+00:00,2.4
2024-01-09 01:42:41.719890329+00:00,3.4
2024-01-09 01:54:35.246093708+00:00,2.4
2024-01-09 02:06:28.877485611+00:00,2.4
2024-01-09 02:18:22.815491615+00:00,2.4
2024-01-09 02:30:16.566372535+00:00,3.4
2024-01-09 02:42:10.798483061+00:00,2.4
2024-01-09 02:54:04.307139998+00:00,3.4
2024-01-09 03:05:58.368632908+00:00,3.4
2024-01-09 03:17:52.001219979+00:00,3.4
2024-01-09 03:29:44.913699085+00:00,3.4
2024-01-09 03:41:39.161735473+00:00,2.4
2024-01-09 03:53:32.491744497+00:00,3.4
2024-01-09 04:05:26.221391111+00:00,3.4
2024-01-09 04:17:19.757080384+00:00,2.4
2024-01-09 04:29:14.209904448+00:00,3.4
2024-01-09 04:41:08.346287149+00:00,2.4
2024-01-09 04:53:02.497724497+00:00,2.4
2024-01-09 05:04:55.920448102+00:00,2.4
2024-01-09 05:16:48.330194882+00:00,2.4
2024-01-09 05:28:42.594700698+00:00,2.4
2024-01-09 05:40:36.198582305+00:00,3.4
2024-01-09 05:52:30.244174973+00:00,2.4
2024-01-09 06:04:24.591945882+00:00,3.4
2024-01-09 06:16:18.527156831+00:00,2.4
2024-01-09 06:28:11.659938274+00:00,3.4
2024-01-09 06:40:06.157468591+00:00,2.4
2024-01-09 06:51:58.714764333+00:00,3.4
2024-01-09 07:03:51.833884565+00:00,3.4
2024-01-09 07:15:45.565757558+00:00,2.4
2024-01-09 07:27:38.957463426+00:00,3.4
2024-01-09 07:39:33.131782706+00:00,2.4
2024-01-09 07:51:27.081328906+00:00,2.4
2024-01-09 08:03:20.802337170+00:00,2.4
2024-01-09 08:15:13.823144969+00:00,3.4
2024-01-09 08:27:07.157266298+00:00,3.4
2024-01-09 08:39:00.474341055+00:00,2.4
2024-01-09 08:50:54.107303839+00:00,2.4
2024-01-09 09:02:48.358360559+00:00,2.4
2024-01-09 09:14:41.584215060+00:00,2.4
2024-01-09 09:26:35.515510684+00:00,2.4
2024-01-09 09:38:29.354122389+00:00,2.4
2024-01-09 09:50:23.297641580+00:00,2.4
2024-01-09 10:02:17.205269525+00:00,2.4
2024-01-09 10:14:10.866760311+00:00,2.4
2024-01-09 10:26:04.908731675+00:00,2.4
2024-01-09 10:37:58.435168629+00:00,2.4
2024-01-09 10:49:51.963694487+00:00,2.4
2024-01-09 11:01:45.799554599+00:00,2.4
2024-01-09 11:13:41.687119957+00:00,2.4
2024-01-09 11:25:33.783921895+00:00,2.4
2024-01-09 11:37:27.005137905+00:00,2.4
2024-01-09 11:49:21.128742211+00:00,2.4
2024-01-09 12:01:14.267816157+00:00,2.4
2024-01-09 12:13:08.517070087+00:00,2.4
2024-01-09 12:25:01.633942343+00:00,2.4
2024-01-09 12:36:55.370798032+00:00,2.4
2024-01-09 12:48:49.103908567+00:00,2.4
2024-01-09 13:00:42.329527476+00:00,2.4
2024-01-09 13:12:35.852511991+00:00,2.4
2024-01-09 13:24:29.282673707+00:00,2.4
2024-01-09 13:36:22.450946655+00:00,2.4
2024-01-09 13:48:16.957309599+00:00,2.4
2024-01-09 14:00:10.176107048+00:00,2.4
2024-01-09 14:12:03.911819490+00:00,2.4
2024-01-09 14:23:58.166367982+00:00,2.4
2024-01-09 14:35:51.073213742+00:00,2.4
2024-01-09 14:47:44.576552624+00:00,2.4
2024-01-09 14:59:39.058547982+00:00,2.4
2024-01-09 15:11:32.494858711+00:00,2.4
2024-01-09 15:23:26.115050065+00:00,2.4
2024-01-09 15:35:19.538668813+00:00,2.4
2024-01-09 15:47:13.069217340+00:00,2.4
2024-01-09 15:59:06.908205758+00:00,2.4
2024-01-09 16:11:01.626032+00:00,2.4
2024-01-09 16:22:55.499418050+00:00,2.4
2024-01-09 16:34:49.365077409+00:00,2.4
2024-01-09 16:46:43.283117119+00:00,2.4
2024-01-09 16:58:37.326167816+00:00,2.4
2024-01-09 17:10:30.950886812+00:00,2.4
2024-01-09 17:22:24.692272452+00:00,2.4
2024-01-09 17:34:19.140858371+00:00,2.4
2024-01-09 17:46:13.079893303+00:00,2.4
2024-01-09 17:58:07.017537671+00:00,2.4
2024-01-09 18:10:00.649950199+00:00,2.4
2024-01-09 18:21:54.082437911+00:00,2.4
2024-01-09 18:33:48.433490061+00:00,2.4
2024-01-09 18:45:41.443676150+00:00,2.4
2024-01-09 18:57:34.944219361+00:00,2.4
2024-01-09 19:09:29.236131324+00:00,2.4
2024-01-09 19:21:22.547653247+00:00,2.4
2024-01-09 19:33:16.992316968+00:00,2.4
2024-01-09 19:45:10.326611990+00:00,2.4
2024-01-09 19:57:03.847000032+00:00,2.4
2024-01-09 20:08:56.763187387+00:00,2.4
2024-01-09 20:20:51.010953366+00:00,2.4
2024-01-09 20:32:44.538411354+00:00,2.4
2024-01-09 20:44:38.690702945+00:00,2.4
2024-01-09 20:56:31.493299005+00:00,2.4
2024-01-09 21:08:25.944300055+00:00,2.4
2024-01-09 21:20:19.107562296+00:00,2.4
2024-01-09 21:32:12.396030729+00:00,2.4
2024-01-09 21:44:06.331084695+00:00,2.4
2024-01-09 21:56:01.196177142+00:00,2.4
2024-01-09 22:07:53.803249613+00:00,2.4
2024-01-09 22:19:47.943145334+00:00,2.4
2024-01-09 22:31:41.692527977+00:00,2.4
2024-01-09 22:43:34.902679231+00:00,2.4
2024-01-09 22:55:28.328243237+00:00,2.4
2024-01-09 23:07:22.165631745+00:00,2.4
2024-01-09 23:19:15.800315819+00:00,2.4
2024-01-09 23:31:09.529157882+00:00,2.4
2024-01-09 23:43:02.651678140+00:00,2.4
2024-01-09 23:54:57.410889954+00:00,2.4
2024-01-10 00:06:50.737426363+00:00,2.4
2024-01-10 00:18:44.580627764+00:00,2.4
2024-01-10 00:30:37.703228595+00:00,2.4
2024-01-10 00:42:31.222351900+00:00,2.4
2024-01-10 00:54:25.057078474+00:00,2.4
2024-01-10 01:06:18.781281710+00:00,2.4
2024-01-10 01:18:12.732201437+00:00,2.4
2024-01-10 01:30:06.262516965+00:00,2.4
2024-01-10 01:41:59.615293260+00:00,2.4
2024-01-10 01:53:53.218858911+00:00,2.4
2024-01-10 02:05:47.158446808+00:00,2.4
2024-01-10 02:17:41.413004422+00:00,2.4
2024-01-10 02:29:34.933949869+00:00,2.4
2024-01-10 02:41:28.565423777+00:00,2.4
2024-01-10 02:53:22.298189147+00:00,2.4
2024-01-10 03:05:15.828654621+00:00,2.4
2024-01-10 03:17:10.075699706+00:00,2.4
2024-01-10 03:29:03.811241823+00:00,2.4
2024-01-10 03:40:57.747844724+00:00,2.4
2024-01-10 03:52:51.176662476+00:00,2.4
2024-01-10 04:04:44.807430771+00:00,2.4
2024-01-10 04:16:38.337355947+00:00,2.4
2024-01-10 04:28:31.564191066+00:00,2.4
2024-01-10 04:40:25.501124554+00:00,2.4
2024-01-10 04:52:19.178816753+00:00,2.4
2024-01-10 05:04:12.765883773+00:00,2.4
2024-01-10 05:16:06.977429630+00:00,2.4
2024-01-10 05:28:00.953171424+00:00,2.4
2024-01-10 05:39:54.498121157+00:00,2.4
2024-01-10 05:51:48.321707834+00:00,2.4
2024-01-10 06:03:41.742944709+00:00,2.4
2024-01-10 06:15:35.168991264+00:00,2.4
2024-01-10 06:27:29.110084355+00:00,2.4
2024-01-10 06:39:22.845399406+00:00,2.4
2024-01-10 06:51:16.681399518+00:00,2.4
2024-01-10 07:03:10.431009818+00:00,2.4
2024-01-10 07:15:03.843032174+00:00,2.4
2024-01-10 07:26:58.363054308+00:00,2.4
2024-01-10 07:38:51.411811063+00:00,2.4
2024-01-10 07:50:44.944240923+00:00,2.4
2024-01-10 08:02:38.580555127+00:00,2.4
2024-01-10 08:14:32.484399435+00:00,2.4
2024-01-10 08:26:26.474820038+00:00,2.4
2024-01-10 08:38:19.680421021+00:00,2.4
2024-01-10 08:50:13.616454375+00:00,2.4
2024-01-10 09:02:07.963433946+00:00,2.4
2024-01-10 09:14:01.342598608+00:00,2.4
2024-01-10 09:25:54.611478818+00:00,2.4
2024-01-10 09:37:48.323242227+00:00,2.4
2024-01-10 09:49:42.917042961+00:00,2.4
2024-01-10 10:01:37.240170899+00:00,2.4
2024-01-10 10:13:30.575279819+00:00,2.4
2024-01-10 10:25:24.008570729+00:00,2.4
2024-01-10 10:37:18.151774071+00:00,2.4
2024-01-10 10:49:11.922413677+00:00,2.4
2024-01-10 11:01:05.721607460+00:00,2.4
2024-01-10 11:13:00.065933801+00:00,2.4
2024-01-10 11:24:53.701580017+00:00,2.4
2024-01-10 11:36:47.738486563+00:00,2.4
2024-01-10 11:48:41.481480719+00:00,2.4
2024-01-10 12:00:35.830572385+00:00,2.4
2024-01-10 12:12:29.064438024+00:00,2.4
2024-01-10 12:24:23.087032990+00:00,2.4
2024-01-10 12:36:16.938705981+00:00,2.4
2024-01-10 12:48:10.354926970+00:00,2.4
2024-01-10 13:00:03.565748619+00:00,2.4
2024-01-10 13:11:57.515642990+00:00,2.4
2024-01-10 13:23:51.250563096+00:00,2.4
2024-01-10 13:35:44.887743127+00:00,2.4
2024-01-10 13:47:39.041015409+00:00,2.4
2024-01-10 13:59:32.860161223+00:00,2.4
2024-01-10 14:11:26.902199478+00:00,2.4
2024-01-10 14:23:20.849306560+00:00,2.4
2024-01-10 14:35:14.274724006+00:00,2.4
2024-01-10 14:47:08.208667709+00:00,2.4
2024-01-10 14:59:02.073971078+00:00,2.4
2024-01-10 15:10:56.099898442+00:00,2.4
2024-01-10 15:22:49.973597387+00:00,2.4
2024-01-10 15:34:43.871315304+00:00,2.4
2024-01-10 15:46:37.659927115+00:00,2.4
2024-01-10 15:58:30.905961134+00:00,2.4
2024-01-10 16:10:24.966319924+00:00,2.4
2024-01-10 16:22:18.482383451+00:00,2.4
2024-01-10 16:34:13.150945486+00:00,2.4
2024-01-10 16:46:07.715860733+00:00,2.4
2024-01-10 16:58:00.930437957+00:00,2.4
2024-01-10 17:09:54.714153940+00:00,2.4
2024-01-10 17:21:49.010782622+00:00,2.4
2024-01-10 17:33:42.745800603+00:00,2.4
2024-01-10 17:45:36.588235100+00:00,2.4
2024-01-10 17:57:30.117135475+00:00,2.4
2024-01-10 18:09:24.350279929+00:00,2.4
2024-01-10 18:21:17.238549352+00:00,2.4
2024-01-10 18:33:11.591022174+00:00,1.4
2024-01-10 18:45:05.063617756+00:00,2.4
2024-01-10 18:56:58.888657098+00:00,2.4
2024-01-10 19:08:52.727211795+00:00,2.4
2024-01-10 19:20:46.046137950+00:00,2.4
2024-01-10 19:32:40.806001217+00:00,2.4
2024-01-10 19:44:33.491856599+00:00,2.4
2024-01-10 19:56:26.854975318+00:00,2.4
2024-01-10 20:08:20.580898529+00:00,2.4
2024-01-10 20:20:14.206497003+00:00,2.4
2024-01-10 20:32:08.336998479+00:00,2.4
2024-01-10 20:44:01.062464813+00:00,2.4
2024-01-10 20:55:55.613094584+00:00,2.4
2024-01-10 21:07:50.068097260+00:00,2.4
2024-01-10 21:19:43.224899127+00:00,2.4
2024-01-10 21:31:37.228969186+00:00,2.4
2024-01-10 21:43:30.507365852+00:00,1.4
2024-01-10 21:55:24.966916491+00:00,2.4
2024-01-10 22:07:17.407891356+00:00,2.4
2024-01-10 22:19:11.139259648+00:00,2.4
2024-01-10 22:31:05.284145549+00:00,2.4
2024-01-10 22:42:59.531863749+00:00,2.4
2024-01-10 22:54:52.764420809+00:00,2.4
2024-01-10 23:06:47.409676276+00:00,2.4
2024-01-10 23:18:40.428853229+00:00,2.4
2024-01-10 23:30:33.856487282+00:00,2.4
2024-01-10 23:42:27.495530843+00:00,2.4
2024-01-10 23:54:21.983399476+00:00,2.4
2024-01-11 00:06:14.341627204+00:00,1.4
2024-01-11 00:18:09.203560732+00:00,2.4
2024-01-11 00:30:02.803736034+00:00,2.4
2024-01-11 00:41:56.572269798+00:00,2.4
2024-01-11 00:53:51.022816949+00:00,2.4
2024-01-11 01:05:44.597781948+00:00,2.4
2024-01-11 01:17:38.026536006+00:00,2.4
2024-01-11 01:29:32.381639392+00:00,1.4
2024-01-11 01:41:25.243193951+00:00,1.4
2024-01-11 01:53:19.281166571+00:00,2.4
2024-01-11 02:05:13.529282156+00:00,1.4
2024-01-11 02:17:08.202027883+00:00,2.4
2024-01-11 02:29:01.715342047+00:00,2.4
2024-01-11 02:40:55.756118800+00:00,2.4
2024-01-11 02:52:49.182960896+00:00,2.4
2024-01-11 03:04:42.614373829+00:00,2.4
2024-01-11 03:16:36.757459553+00:00,2.4
2024-01-11 03:28:29.674628334+00:00,1.4
2024-01-11 03:40:23.199454324+00:00,1.4
2024-01-11 03:52:17.548605535+00:00,1.4
2024-01-11 04:04:11.697252444+00:00,1.4
2024-01-11 04:16:04.886840764+00:00,1.4
2024-01-11 04:27:59.577517310+00:00,1.4
2024-01-11 04:39:53.005638143+00:00,1.4
2024-01-11 04:51:47.038526124+00:00,1.4
2024-01-11 05:03:40.260555471+00:00,1.4
2024-01-11 05:15:33.587396471+00:00,1.4
2024-01-11 05:27:27.812887908+00:00,1.4
2024-01-11 05:39:21.668779452+00:00,1.4
2024-01-11 05:51:15.610045662+00:00,1.4
2024-01-11 06:03:10.061614785+00:00,1.4
2024-01-11 06:15:04.002211127+00:00,1.4
2024-01-11 06:26:58.553405569+00:00,1.4
2024-01-11 06:38:52.256231397+00:00,1.4
2024-01-11 06:50:44.895674142+00:00,1.4
2024-01-11 07:02:38.834321791+00:00,2.4
2024-01-11 07:14:32.671559376+00:00,1.4
2024-01-11 07:26:26.510520886+00:00,2.4
2024-01-11 07:38:20.653955830+00:00,2.4
2024-01-11 07:50:13.676882521+00:00,1.4
2024-01-11 08:02:07.300022772+00:00,2.4
2024-01-11 08:14:00.730183332+00:00,2.4
2024-01-11 08:25:54.261418676+00:00,2.4
2024-01-11 08:37:48.095480806+00:00,1.4
2024-01-11 08:49:41.524013442+00:00,1.4
2024-01-11 09:01:34.953390687+00:00,1.4
2024-01-11 09:13:28.890865235+00:00,1.4
2024-01-11 09:25:22.828225991+00:00,1.4
2024-01-11 09:37:16.459869201+00:00,2.4
2024-01-11 09:49:09.886040813+00:00,2.4
2024-01-11 10:01:04.027603189+00:00,2.4
2024-01-11 10:12:57.361777900+00:00,1.4
2024-01-11 10:24:50.889601829+00:00,1.4
2024-01-11 10:36:44.517883230+00:00,1.4
2024-01-11 10:48:39.173672893+00:00,1.4
2024-01-11 11:00:32.601643672+00:00,1.4
2024-01-11 11:12:26.636088944+00:00,1.4
2024-01-11 11:24:20.085526099+00:00,1.4
2024-01-11 11:36:13.973643736+00:00,1.4
2024-01-11 11:48:08.256819351+00:00,1.4
2024-01-11 12:00:01.420702555+00:00,1.4
2024-01-11 12:11:54.750788501+00:00,1.4
2024-01-11 12:23:49.667390547+00:00,1.4
2024-01-11 12:35:42.889734056+00:00,1.4
2024-01-11 12:47:36.414186250+00:00,1.4
2024-01-11 12:59:30.250628906+00:00,1.4
2024-01-11 13:11:24.367140634+00:00,1.4
2024-01-11 13:23:18.268811462+00:00,1.4
2024-01-11 13:35:11.558680242+00:00,1.4
2024-01-11 13:47:04.777666337+00:00,1.4
2024-01-11 13:58:58.512215351+00:00,1.4
2024-01-11 14:10:52.862841864+00:00,1.4
2024-01-11 14:22:46.090955062+00:00,1.4
2024-01-11 14:34:40.229356584+00:00,1.4
2024-01-11 14:46:33.654078613+00:00,1.4
2024-01-11 14:58:27.595766357+00:00,1.4
2024-01-11 15:10:21.126126990+00:00,1.4
2024-01-11 15:22:14.364196346+00:00,1.4
2024-01-11 15:34:07.788579510+00:00,1.4
2024-01-11 15:46:02.225966684+00:00,1.4
2024-01-11 15:57:55.858144861+00:00,1.4
2024-01-11 16:09:49.706197377+00:00,1.4
2024-01-11 16:21:43.671725721+00:00,1.4
2024-01-11 16:33:37.182964473+00:00,1.4
2024-01-11 16:45:31.214863574+00:00,1.4
2024-01-11 16:57:24.438413361+00:00,1.4
2024-01-11 17:09:17.974947073+00:00,1.4
2024-01-11 17:21:11.383474189+00:00,1.4
2024-01-11 17:33:06.462913019+00:00,1.4
2024-01-11 17:44:59.577705076+00:00,1.4
2024-01-11 17:56:54.235989947+00:00,1.4
2024-01-11 18:08:48.677137613+00:00,1.4
2024-01-11 18:20:42.001190533+00:00,1.4
2024-01-11 18:32:35.325623621+00:00,1.4
2024-01-11 18:44:28.960571136+00:00,1.4
2024-01-11 18:56:23.418871350+00:00,1.4
2024-01-11 19:08:17.247498886+00:00,1.4
2024-01-11 19:20:11.470102900+00:00,1.4
2024-01-11 19:32:04.922938557+00:00,1.4
2024-01-11 19:43:59.075120584+00:00,1.4
2024-01-11 19:55:53.213897674+00:00,1.4
2024-01-11 20:07:46.740543421+00:00,1.4
2024-01-11 20:19:40.473783675+00:00,1.4
2024-01-11 20:31:34.323940720+00:00,1.4
2024-01-11 20:43:27.943289503+00:00,1.4
2024-01-11 20:55:21.384133604+00:00,1.4
2024-01-11 21:07:14.599796677+00:00,1.4
2024-01-11 21:19:09.044135364+00:00,1.4
2024-01-11 21:31:02.474753131+00:00,1.4
2024-01-11 21:42:56.105748323+00:00,1.4
2024-01-11 21:54:49.221991531+00:00,1.4
2024-01-11 22:06:42.890724474+00:00,1.4
2024-01-11 22:18:37.204003658+00:00,1.4
2024-01-11 22:30:30.732417722+00:00,1.4
2024-01-11 22:42:24.573088953+00:00,1.4
2024-01-11 22:54:18.772309765+00:00,1.4
2024-01-11 23:06:12.756695412+00:00,1.4
2024-01-11 23:18:05.777919150+00:00,1.4
2024-01-11 23:29:59.101044287+00:00,1.4
2024-01-11 23:41:52.627721317+00:00,1.4
2024-01-11 23:53:46.665923088+00:00,1.4
2024-01-12 00:05:40.772661001+00:00,1.4
2024-01-12 00:17:34.239135428+00:00,1.4
2024-01-12 00:29:27.784570544+00:00,1.4
2024-01-12 00:41:21.814290747+00:00,1.4
2024-01-12 00:53:15.546855162+00:00,1.4
2024-01-12 01:05:08.876615818+00:00,1.4
2024-01-12 01:17:02.201033831+00:00,1.4
2024-01-12 01:28:56.136430399+00:00,1.4
2024-01-12 01:40:49.872326009+00:00,1.4
2024-01-12 01:52:43.295683149+00:00,1.4
2024-01-12 02:04:37.204351954+00:00,1.4
2024-01-12 02:16:29.841743193+00:00,1.4
2024-01-12 02:28:23.373680038+00:00,1.4
2024-01-12 02:40:17.314007915+00:00,1.4
2024-01-12 02:52:10.228727270+00:00,1.4
2024-01-12 03:04:04.082201902+00:00,1.4
2024-01-12 03:15:58.000123343+00:00,1.4
2024-01-12 03:27:52.046370019+00:00,1.4
2024-01-12 03:39:45.732438298+00:00,1.4
2024-01-12 03:51:39.370440677+00:00,1.4
2024-01-12 04:03:32.394114710+00:00,1.4
2024-01-12 04:15:26.674009040+00:00,1.4
2024-01-12 04:27:19.693245696+00:00,1.4
2024-01-12 04:39:13.279201074+00:00,1.4
2024-01-12 04:51:07.162499888+00:00,1.4
2024-01-12 05:03:01.306056727+00:00,1.4
2024-01-12 05:14:54.634318833+00:00,1.4
2024-01-12 05:26:48.572245245+00:00,1.4
2024-01-12 05:38:42.038051002+00:00,1.4
2024-01-12 05:50:35.937748436+00:00,1.4
2024-01-12 06:02:30.390543680+00:00,1.4
2024-01-12 06:14:24.120628497+00:00,1.4
2024-01-12 06:26:17.961931708+00:00,1.4
2024-01-12 06:38:12.201920971+00:00,1.4
2024-01-12 06:50:05.838051916+00:00,1.4
2024-01-12 07:01:59.060570770+00:00,1.4
2024-01-12 07:13:52.284309488+00:00,1.4
2024-01-12 07:25:45.504983637+00:00,1.4
2024-01-12 07:37:39.135987399+00:00,1.4
2024-01-12 07:49:33.177440287+00:00,1.4
2024-01-12 08:01:26.711172392+00:00,1.4
2024-01-12 08:13:20.749432148+00:00,1.4
2024-01-12 08:25:14.386242443+00:00,1.4
2024-01-12 08:37:07.814571013+00:00,1.4
2024-01-12 08:49:01.378166941+00:00,1.4
2024-01-12 09:00:55.874844740+00:00,1.4
2024-01-12 09:12:49.322296715+00:00,1.4
2024-01-12 09:24:42.744383047+00:00,1.4
2024-01-12 09:36:36.684976295+00:00,1.4
2024-01-12 09:48:30.932901201+00:00,1.4
2024-01-12 10:00:25.184107017+00:00,1.4
2024-01-12 10:12:18.708820069+00:00,1.4
2024-01-12 10:24:12.242090651+00:00,1.4
2024-01-12 10:36:05.356135126+00:00,1.4
2024-01-12 10:47:58.992104592+00:00,1.4
2024-01-12 10:59:52.423734735+00:00,1.4
2024-01-12 11:11:46.155382092+00:00,1.4
2024-01-12 11:23:39.682846413+00:00,1.4
2024-01-12 11:35:33.416537699+00:00,1.4
2024-01-12 11:47:27.458915074+00:00,1.4
2024-01-12 11:59:20.997645136+00:00,1.4
2024-01-12 12:11:14.632579340+00:00,1.4
2024-01-12 12:23:08.256535056+00:00,1.4
2024-01-12 12:35:01.880103558+00:00,1.4
2024-01-12 12:46:55.513512588+00:00,1.4
2024-01-12 12:58:49.966821646+00:00,1.4
2024-01-12 13:10:43.500709454+00:00,1.4
2024-01-12 13:22:37.739429364+00:00,1.4
2024-01-12 13:34:31.888137794+00:00,1.4
2024-01-12 13:46:25.926449015+00:00,1.4
2024-01-12 13:58:18.022437301+00:00,1.4
2024-01-12 14:10:11.148140010+00:00,1.4
2024-01-12 14:22:05.288026885+00:00,1.4
2024-01-12 14:33:58.512489137+00:00,1.4
2024-01-12 14:45:52.253305895+00:00,1.4
2024-01-12 14:57:46.596450620+00:00,1.4
2024-01-12 15:09:39.714662298+00:00,1.4
2024-01-12 15:21:33.959392140+00:00,1.4
2024-01-12 15:33:27.115713055+00:00,1.4
2024-01-12 15:45:21.402553932+00:00,1.4
2024-01-12 15:57:15.028131370+00:00,1.4
2024-01-12 16:09:08.455158649+00:00,1.4
2024-01-12 16:21:02.219726772+00:00,1.4
2024-01-12 16:32:55.958391752+00:00,1.4
2024-01-12 16:44:49.689325865+00:00,1.4
2024-01-12 16:56:43.629107848+00:00,1.4
2024-01-12 17:08:37.262136578+00:00,1.4
2024-01-12 17:20:30.311112378+00:00,1.4
2024-01-12 17:32:24.117495691+00:00,1.4
2024-01-12 17:44:17.663207092+00:00,1.4
2024-01-12 17:56:11.483799872+00:00,1.4
2024-01-12 18:08:05.113433098+00:00,1.4
2024-01-12 18:19:59.054289157+00:00,1.4
2024-01-12 18:31:52.889775628+00:00,1.4
2024-01-12 18:43:46.434255586+00:00,1.4
2024-01-12 18:55:40.671396826+00:00,1.4
2024-01-12 19:07:34.475695397+00:00,1.3
2024-01-12 19:19:27.523391455+00:00,1.4
2024-01-12 19:31:21.561318923+00:00,1.4
2024-01-12 19:43:15.197474437+00:00,1.4
2024-01-12 19:55:08.522098358+00:00,1.4
2024-01-12 20:07:02.255705646+00:00,1.4
2024-01-12 20:18:55.886526271+00:00,1.4
2024-01-12 20:30:49.823552199+00:00,1.4
2024-01-12 20:42:42.740080314+00:00,1.4
2024-01-12 20:54:36.373469853+00:00,1.4
2024-01-12 21:06:30.116382393+00:00,1.4
2024-01-12 21:18:24.046805455+00:00,1.4
2024-01-12 21:30:17.988620902+00:00,1.4
2024-01-12 21:42:12.131901936+00:00,1.4
2024-01-12 21:54:05.658377117+00:00,1.4
2024-01-12 22:05:59.251685477+00:00,1.4
2024-01-12 22:17:52.819322241+00:00,1.4
